source_file,source_site,name,price,ratings,reviews,url,power_w,diameter_m,rotor_radius_m,wind_speed_mps,power_coefficient
output/wind_products_joined.csv,unknown,Home Small Wind Turbine Price 500w 1kw Wind Turbine 12v 24v 48v Wind Turbine System,N/A,N/A,,https://www.alibaba.com/product-detail/Home-Small-Wind-Turbine-Price-500w_1600494556028.html,1000.00,,,12.00,
output/wind_products_joined.csv,unknown,1KW 2KW 5KW 10KW Turbine Wind Turbine Generator Windmill System Horizontal Wind Free Energy,N/A,N/A,,https://www.alibaba.com/product-detail/1KW-2KW-5KW-10KW-turbine-wind_1601234839261.html,10000.00,,,12.00,
output/wind_products_joined.csv,unknown,Cheap and Goodlooking NE-100Q1 12V/24V Vertical Axis Wind Turbine for Sale,N/A,N/A,,https://www.alibaba.com/product-detail/Cheap-and-Goodlooking-NE-100Q1-12V_60695815641.html,,,,12.00,
output/wind_products_joined.csv,unknown,Supply Quality 20KW Wind Turbine Blades Wind Turbine Blades,N/A,N/A,,https://www.alibaba.com/product-detail/Supply-quality-20KW-wind-turbine-blades_10000010771431.html,20000.00,,,12.00,
output/wind_products_joined.csv,unknown,China Factory 1kw to 100kw Horizontal Wind Turbine 3 Blades Wind Turbines for Sale 50kw,N/A,N/A,,https://www.alibaba.com/product-detail/China-Factory-1kw-to-100kw-horizontal_1601052574629.html,100000.00,,,12.00,
output/wind_products_joined.csv,unknown,SX-1200W Vertical Axis Wind Turbine Factory Direct Sale Low Noise High Power Home Use,N/A,N/A,,https://www.alibaba.com/product-detail/SX-1200W-vertical-axis-wind-turbine_1601040533245.html,1200.00,,,12.00,
output/wind_products_joined.csv,unknown,50kw Wind Turbine Price With 220v Wind Power on Grid System Windmill Power Plant for Factory,N/A,N/A,,https://www.alibaba.com/product-detail/50kw-Wind-Turbine-Price-With-220v_1601780842128.html,50000.00,,,12.00,
output/wind_products_joined.csv,unknown,"5KW Wind Turbine for Home Use, Reduce Electricity Bills",N/A,N/A,,https://www.alibaba.com/product-detail/5KW-Wind-Turbine-for-Home-Use_1601726776660.html,5000.00,,,12.00,
output/wind_products_joined.csv,unknown,Vertical Axis CE Certification 3kW 100rpm Wind Power Generator Wind Turbine 380vac Low Rpm,N/A,N/A,,https://www.alibaba.com/product-detail/Vertical-Axis-CE-certification-3kW-100rpm_1600494751239.html,3000.00,,,12.00,
output/wind_products_joined.csv,unknown,5KW Wind Turbine Alternative Energy Generators 3kw 5kw 10kw Wind Solar Hybrid Power System Generator,N/A,N/A,,https://www.alibaba.com/product-detail/5KW-wind-turbine-alternative-energy-generators_1600521083783.html,10000.00,,,12.00,
output/wind_products_joined.csv,unknown,High Quality 600W Wind Turbine Generator for Commercial Use Renewable Energy Source,N/A,N/A,,https://www.alibaba.com/product-detail/High-Quality-Wind-Generator-Turbine-Commercial_1600447585857.html,600.00,,,12.00,
output/wind_products_joined.csv,unknown,Renewable Energy Residential 1000w Wind Turbine 48v Wind Turbine with Real Power,N/A,N/A,,https://www.alibaba.com/product-detail/Renewable-Energy-Residential-1000w-Wind-Turbine_1601443339496.html,1000.00,,,12.00,
output/wind_products_joined.csv,unknown,300w 400w 800w 1kw 2kw X Type Wind Turbine Home Wind Turbine Wind Turbine Technology for Home Use,N/A,N/A,,https://www.alibaba.com/product-detail/300w-400w-800w-1kw-2kw-X_1600835352211.html,2000.00,,,12.00,
output/wind_products_joined.csv,unknown,Spherical Roller Bearing NT-N 21311 21312 21313 21314 21315 21316 21317 CA/W33Heavy Duty Bearing for Mining Metallurgy Machinery,N/A,N/A,,https://www.alibaba.com/product-detail/2308-2RS-2207-2RS-2313M-1314M_1601437254627.html,,2313.000,1156.500,12.00,
output/wind_products_joined.csv,unknown,50 Kw Small Blades 2kw Vertical Axis Wind Turbine,N/A,N/A,,https://www.alibaba.com/product-detail/50-Kw-Small-Blades-2kw-Vertical_1600447752883.html,50000.00,,,12.00,
output/wind_products_joined.csv,unknown,"X-Type Vertical Axis Wind Turbine 300W-2000W, 12V/24V/48V Off-Grid Wind Generator for Home, Farm & Rooftop",N/A,N/A,,https://www.alibaba.com/product-detail/X-Type-Vertical-Axis-Wind-Turbine_1601719213291.html,2000.00,,,12.00,
output/wind_products_joined.csv,unknown,OEM Wind Turbine Vertical Axis Wind Turbine 12v 24v 100w Wind Complementary Outdoor Clean Energy,N/A,N/A,,https://www.alibaba.com/product-detail/OEM-Wind-Turbine-Vertical-Axis-Wind_1601705050146.html,100.00,,,12.00,
output/wind_products_joined.csv,unknown,SUN-14/16K-SG01LP1-EU Grid Tie Lithium Low Voltage Single Phase 14/16KW Hybrid Solar Inverter MPPT IP65 97.6% Efficiency Home,N/A,N/A,,https://www.alibaba.com/product-detail/SUN-14-16K-SG01LP1-EU-Grid_1601721796159.html,16000.00,,,12.00,
output/wind_products_joined.csv,unknown,Portable USB Small Fan Desktop High-Wind Turbine Fan Fashionable Handheld Fan,N/A,N/A,,https://www.alibaba.com/product-detail/Portable-USB-Small-Fan-Desktop-High_1601723272565.html,,,,12.00,
output/wind_products_joined.csv,unknown,CE Hot Sale Single three phase 30kw Industrial Horizontal Wind Turbine Price 50KW 20KW farm use power free standing,N/A,N/A,,https://www.alibaba.com/product-detail/Hot-sale-30kw-industrial-horizontal-wind_1600200031234.html,50000.00,,,12.00,
output/wind_products_joined.csv,unknown,Big Sale 1000w Wind Turbine Price Eolienne 8 Blade Wind Turbines for Sale,N/A,N/A,,https://www.alibaba.com/product-detail/Big-Sale-1000w-Wind-Turbine-Price_1601158915617.html,1000.00,,,12.00,
output/wind_products_joined.csv,unknown,Commercial Wind Turbine 15kw Eolic Energy Wind Power Generator,N/A,N/A,,https://www.alibaba.com/product-detail/Commercial-wind-turbine-15kw-eolic-energy_1601023627515.html,15000.00,,,12.00,
output/wind_products_joined.csv,unknown,"1KW-30KW Designed High Power Wind Turbine, Horizontal Axis Wind Turbine , Efficient Generators",N/A,N/A,,https://www.alibaba.com/product-detail/1KW-30KW-Designed-High-Power-Wind_1601596756542.html,30000.00,,,12.00,
output/wind_products_joined.csv,unknown,New Best Selling Cheap Home Wind Turbine 3000 Wind Turbine Factory Price Wind for Sale,N/A,N/A,,https://www.alibaba.com/product-detail/New-Best-Selling-Cheap-Home-Wind_1601273141145.html,,,,12.00,
output/wind_products_joined.csv,unknown,High Efficiency 5KW Windmill Wind Turbine for Home Electricity,N/A,N/A,,https://www.alibaba.com/product-detail/High-Efficiency-5KW-Windmill-Wind-Turbine_1601670888330.html,5000.00,,,12.00,
output/wind_products_joined.csv,unknown,Hot Sell Wind Turbine 6kw/5 kw Wind Generator/6000w Wind Generator,N/A,N/A,,https://www.alibaba.com/product-detail/Hot-sell-wind-turbine-6kw-5_1600544057227.html,6000.00,,,12.00,
output/wind_products_joined.csv,unknown,Most Popular 1kw 48/96v Wind Turbine With CE Certificate Wind Power Generator Low Operating Noise,N/A,N/A,,https://www.alibaba.com/product-detail/Most-Popular-1kw-48-96v-Wind_1601257139417.html,1000.00,,,12.00,
output/wind_products_joined.csv,unknown,Factory New Discount Wind Turbine Controller Wind Generator 5kw Spiral Vertical,N/A,N/A,,https://www.alibaba.com/product-detail/Factory-New-Discount-Wind-Turbine-Controller_1601511803592.html,5000.00,,,12.00,
output/wind_products_joined.csv,unknown,High Quality 100kw Vertical Axis Wind Turbine with 9.5m Rotor Diameter Aluminum Alloy Blades Automatic Windward Speed Regulation,N/A,N/A,,https://www.alibaba.com/product-detail/High-Quality-Electricity-Wind-Energy-System_1601635950469.html,100000.00,9.500,4.750,12.00,1.333
output/wind_products_joined.csv,unknown,10kw Use Wind Power Turbine Generator Solar/Wind Vertical Windmill Wind Turbine,N/A,N/A,,https://www.alibaba.com/product-detail/10kw-Use-Wind-Power-Turbine-Generator_1600999570038.html,10000.00,,,12.00,
output/wind_products_joined.csv,unknown,50kW Solar Wind Hybrid System Wind Turbine Generator for Home Commercial,N/A,N/A,,https://www.alibaba.com/product-detail/50kW-Solar-Wind-Hybrid-System-Wind_1601749186993.html,50000.00,,,12.00,
output/wind_products_joined.csv,unknown,Ce ApprovedWind Turbine1KW Wind Turbine/Wind Generator1000wVertical Axis,N/A,N/A,,https://www.alibaba.com/product-detail/Ce-ApprovedWind-Turbine10kw-5kw-3kwWind-Turbine_1600217728107.html,5000.00,,,12.00,
output/wind_products_joined.csv,unknown,High Efficiency 1Kw Wind Turbine Custom Small Wind Turbine,N/A,N/A,,https://www.alibaba.com/product-detail/High-Efficiency-1Kw-Wind-Turbine-Custom_1601727610485.html,1000.00,,,12.00,
output/wind_products_joined.csv,unknown,Horizontal Wind Turbines for Electricity Generation Wind Turbine Generators 200kw for House,N/A,N/A,,https://www.alibaba.com/product-detail/Horizontal-Wind-Turbines-for-Electricity-Generation_1601748955730.html,200000.00,,,12.00,
output/wind_products_joined.csv,unknown,2 kw Good Quality Wind Turbine Manufacturer,N/A,N/A,,https://www.alibaba.com/product-detail/2-kw-good-quality-wind-turbine_60570115488.html,2000.00,,,12.00,
output/wind_products_joined.csv,unknown,OEM ODM Custom H Type Vertical Axis Wind Turbine 5KW 10KW for Global Renewable Energy Project,N/A,N/A,,https://www.alibaba.com/product-detail/OEM-ODM-Custom-H-Type-Vertical_1601756182028.html,10000.00,,,12.00,
output/wind_products_joined.csv,unknown,Horizontal Axis Wind Turbine (HAWT) - 2KW 12v 24v 48v High Efficiency for Industrial & Commercial Use,N/A,N/A,,https://www.alibaba.com/product-detail/Horizontal-Axis-Wind-Turbine-HAWT-2KW_1601669686650.html,2000.00,,,12.00,
output/wind_products_joined.csv,unknown,Windturbine 2kw 100kw Wind Turbine Price Cheap Aerogenerador 20kw 15KW 10 kw Power System Green Energy,N/A,N/A,,https://www.alibaba.com/product-detail/windturbine-2kw-100kw-wind-turbine-price_1600386107629.html,100000.00,,,12.00,
output/wind_products_joined.csv,unknown,"CE APPROVED Low RPM Home Wind Turbine Vertical ,cheap Price Wind Power ,whole Unit Vertical 5kw",N/A,N/A,,https://www.alibaba.com/product-detail/2020-CE-APPROVED-low-RPM-home_62519525314.html,5000.00,,,12.00,
output/wind_products_joined.csv,unknown,China Factory 600w to 2000w Vertical Axis Wind Turbine Wind Turbines for Sale Price 3kw,N/A,N/A,,https://www.alibaba.com/product-detail/China-Factory-600w-to-2000w-vertical_1600585859823.html,3000.00,,,12.00,
output/wind_products_joined.csv,unknown,New Type 1KW 5KW 10KW 1500w Wind Turbine Price Wind Energy Generator Export Windmill,N/A,N/A,,https://www.alibaba.com/product-detail/New-type-1KW-5KW-10KW-1500w_1601245684327.html,10000.00,,,12.00,
output/wind_products_joined.csv,unknown,Vertical Wind Turbine.10kw Wind Turbine Price Wind Turbines for Sale,N/A,N/A,,https://www.alibaba.com/product-detail/Vertical-Wind-Turbine-10kw-Wind-Turbine_1600460553551.html,10000.00,,,12.00,
output/wind_products_joined.csv,unknown,Helix Windmill Wind Power System 1kw Spiral Vertical Axis Wind Turbine Generator,N/A,N/A,,https://www.alibaba.com/product-detail/Helix-Windmill-Wind-Power-System-1kw_1601293135790.html,1000.00,,,12.00,
output/wind_products_joined.csv,unknown,High Efficiency 20Kw Horizontal Axis Wind Turbines for Sale,N/A,N/A,,https://www.alibaba.com/product-detail/High-Efficiency-20Kw-Horizontal-Axis-Wind_1601435048390.html,20000.00,,,12.00,
output/wind_products_joined.csv,unknown,Solar Wind Turbine 10 Kw Wind Turbine Generator for Power Supply,N/A,N/A,,https://www.alibaba.com/product-detail/Solar-Wind-Turbine-10-Kw-Wind_1601659140301.html,10000.00,,,12.00,
output/wind_products_joined.csv,unknown,Best Price Horizontal Wind Turbine 1mw 2mw 3mw 5mw Wind Turbine 5mw Wind Power Generation System,N/A,N/A,,https://www.alibaba.com/product-detail/Best-price-horizontal-wind-turbine-1mw_1600745394383.html,5000000.00,,,12.00,
output/wind_products_joined.csv,unknown,High Efficiency X Type Vertical Axis Wind Turbine Generator 1.5kW Aluminum Alloy/Fiber Glass Blades 12V-48V Output 0.62M Rotor,N/A,N/A,,https://www.alibaba.com/product-detail/High-Efficiency-X-type-Wind-Turbine_1600863235654.html,1500.00,0.620,0.310,12.00,4.694
output/wind_products_joined.csv,unknown,"Wind Turbine 5kw System, Stand Alone Wind Power Generation System, off Grid Single Phase Three Phase Generators",N/A,N/A,,https://www.alibaba.com/product-detail/wind-turbine-5kw-system-stand-alone_1601042063677.html,5000.00,,,12.00,
output/wind_products_joined.csv,unknown,Factory Direct 10kw Wind Turbine Price/ Residential Wind Power Price/ 10000 Watt Generator for Farm,N/A,N/A,,https://www.alibaba.com/product-detail/Factory-Direct-10kw-wind-turbine-price_1601053511651.html,10000.00,,,12.00,
output/wind_products_joined.csv,unknown,1.5KW Wind Turbine Low Maintenance Cost for Long Term Operation,N/A,N/A,,https://www.alibaba.com/product-detail/1-5KW-Wind-Turbine-Low-Maintenance_1601731484685.html,5000.00,,,12.00,
output/wind_products_joined.csv,unknown,Manufacturer Wholesale Price 500W Free Wind Energy Electricity Small Wind Turbine With Factory Price,N/A,N/A,,https://www.alibaba.com/product-detail/Manufacturer-Wholesale-Price-500W-Free-Wind_1600443257398.html,500.00,,,12.00,
output/wind_products_joined.csv,unknown,Hot Sale Wind Turbine 1000w Vertical Axis Wind Turbine 12V 24V 2000w Wind Turbine,N/A,N/A,,https://www.alibaba.com/product-detail/Hot-Sale-Wind-Turbine-1000w-Vertical_1600595192851.html,2000.00,,,12.00,
output/wind_products_joined.csv,unknown,HOUSEHOLD Wind Turbine 2000w Wind Power Generators 220v,N/A,N/A,,https://www.alibaba.com/product-detail/HOUSEHOLD-wind-turbine-2000w-wind-power_60347052291.html,2000.00,,,12.00,
output/wind_products_joined.csv,unknown,Wind Turbine Vertical Axis Wind Turbine 12V 24V 100w Environmentally Friendly 12V/24V Output Generation,N/A,N/A,,https://www.alibaba.com/product-detail/Wind-Turbine-Vertical-Axis-Wind-Turbine_1601704932625.html,100.00,,,12.00,
output/wind_products_joined.csv,unknown,High Efficiency Wind Turbine L Model 1kw off Grid Wind Power System,N/A,N/A,,https://www.alibaba.com/product-detail/High-efficiency-wind-turbine-L-model_62466610065.html,1000.00,,,12.00,
output/wind_products_joined.csv,unknown,50kW Horizontal Axis Wind Turbine with 12.6m Rotor Diameter and 220v/380v/400v Output for Factory Farm,N/A,N/A,,https://www.alibaba.com/product-detail/30kw-50kw-Windmill-Power-Plant-Horizontal_1601616464285.html,50000.00,12.600,6.300,12.00,0.379
output/wind_products_joined.csv,unknown,100Kw Wind Turbine Generator With Good Quality Blade Largest Wind Turbine,N/A,N/A,,https://www.alibaba.com/product-detail/100Kw-Wind-Turbine-Generator-With-Good_60213142267.html,100000.00,,,12.00,
output/wind_products_joined.csv,unknown,Wind Turbine 5Kw Wind Power Generation System Solar Wind Energy System Home,N/A,N/A,,https://www.alibaba.com/product-detail/Wind-Turbine-5Kw-Wind-Power-Generation_1600778586561.html,5000.00,,,12.00,
output/wind_products_joined.csv,unknown,Hot Sale High Efficiency Mini Wind Turbine Windmills 1kw Wind Generator Wind Turbine Household,N/A,N/A,,https://www.alibaba.com/product-detail/Hot-sale-high-efficiency-mini-wind_60728546505.html,1000.00,,,12.00,
output/wind_products_joined.csv,unknown,Wind Turbine 550kw 100kw 200KW 1MW 3MW 5MW Horizontal Axis Electrical Controlled Generator,N/A,N/A,,https://www.alibaba.com/product-detail/Wind-Turbine-50kw-100kw-200KW-1MW_1601234363873.html,5000000.00,,,12.00,
output/wind_products_joined.csv,unknown,Real Factory Windmill Wind Turbine 100KW 380V 420V 480V Generator With CE Approval,N/A,N/A,,https://www.alibaba.com/product-detail/Real-Factory-Windmill-Wind-Turbine-100KW_1600900112395.html,100000.00,,,12.00,
output/wind_products_joined.csv,unknown,3KW High - Efficiency Horizontal Axis Wind Turbine Low Noise 20+ Years Lifespan Factory Direct Sale,N/A,N/A,,https://www.alibaba.com/product-detail/3KW-High-Efficiency-Horizontal-Axis-Wind_1601577005111.html,3000.00,,,12.00,
output/wind_products_joined.csv,unknown,Low Speed Wind Energy Turbine 200kw 3 Blades Horizontal Axis Wind Turbine 50kw 100kw Factory Price,N/A,N/A,,https://www.alibaba.com/product-detail/Low-Speed-Wind-Energy-Turbine-200kw_1601615682245.html,200000.00,,,12.00,
output/wind_products_joined.csv,unknown,ESG High Quantity 13 Years Wind Turbine Factory 1KW Vertical Axis Wind Turbine,N/A,N/A,,https://www.alibaba.com/product-detail/ESG-High-Quantity-13-years-wind_1600698911396.html,1000.00,,,12.00,
output/wind_products_joined.csv,unknown,AC PMSG Wind Power Generator Wind Turbine 3-phase 3kw Wind Turbine for Commercial Use,N/A,N/A,,https://www.alibaba.com/product-detail/24-12v-AC-PMSG-Wind-Power_1601304104952.html,3000.00,,,12.00,
output/wind_products_joined.csv,unknown,100kW 1000w power wind horizontal axis wind turbine for wind power application,N/A,N/A,,https://www.alibaba.com/product-detail/100kW-1000w-power-wind-horizontal-axis_1601351699608.html,100000.00,,,12.00,
output/wind_products_joined.csv,unknown,Windmill Energy Renewable Power Horizontal Axis Wind Turbine for Farm Home High Efficiency Sustainable Generation,N/A,N/A,,https://www.alibaba.com/product-detail/Windmill-Energy-Renewable-Power-Horizontal-Axis_1601749031946.html,,,,12.00,
output/wind_products_joined.csv,unknown,25kW Horizontal Axis Wind Turbine Low Noise Wind Turbine for Urban Distributed Power Projects,N/A,N/A,,https://www.alibaba.com/product-detail/2-5MW-Horizontal-Axis-Wind-Turbine_1601737926905.html,5000000.00,,,12.00,
output/wind_products_joined.csv,unknown,1kw 2kw 10kw Solar Wind Turbine Price 12v Carbon Fiber Composite Blades Wind Speed Power Generator Home Streetlight,N/A,N/A,,https://www.alibaba.com/product-detail/1kw-2kw-10kw-solar-wind-turbine_1600653755297.html,10000.00,,,12.00,
output/wind_products_joined.csv,unknown,High Efficiency 1Kw Wind Turbine Custom Small Wind Turbine,N/A,N/A,,https://www.alibaba.com/product-detail/High-Efficiency-1Kw-Wind-Turbine-Custom_1601727636325.html,1000.00,,,12.00,
output/wind_products_joined.csv,unknown,Wind Turbine Wind Generator Wind Power 10kw-50kw,N/A,N/A,,https://www.alibaba.com/product-detail/Wind-Turbine-Wind-Generator-Wind-Power_1601667219415.html,50000.00,,,12.00,
output/wind_products_joined.csv,unknown,High Quality 20kw Vertical Axis Wind Turbine Aluminum Alloy Blades Generator Windmill for Sale,N/A,N/A,,https://www.alibaba.com/product-detail/High-Quality-20kw-Vertical-Axis-Wind_1601751778083.html,20000.00,,,12.00,
output/wind_products_joined.csv,unknown,New Type Wind Turbine2kw Low Speed Running Wind Generator 2kw 48v Wind Prices,N/A,N/A,,https://www.alibaba.com/product-detail/New-type-wind-turbine2kw-low-speed_1600146058796.html,2000.00,,,12.00,
output/wind_products_joined.csv,unknown,High Power Excellent Technical Team Manufacturing 5KW Wind Turbine 48V 220V Generator,N/A,N/A,,https://www.alibaba.com/product-detail/High-Power-Excellent-technical-team-manufacturing_628545341.html,5000.00,,,12.00,
output/wind_products_joined.csv,unknown,400 Watts Vertical Axis Wind Turbine Kit Price,N/A,N/A,,https://www.alibaba.com/product-detail/400-watts-vertical-axis-wind-turbine_60429422585.html,,,,12.00,
output/wind_products_joined.csv,unknown,Good Quality Portable 10 Kw Vertical Axis 100 Kw Wind Turbine Price,N/A,N/A,,https://www.alibaba.com/product-detail/Good-Quality-Portable-10-Kw-Vertical_1600559537597.html,100000.00,,,12.00,
output/wind_products_joined.csv,unknown,Horizontal Wind Turbine Generator 500W-10KW Wind Turbine for Home Off Grid Renewable Energy System,N/A,N/A,,https://www.alibaba.com/product-detail/Horizontal-Wind-Turbine-Generator-500W-10KW_1601715250718.html,10000.00,,,12.00,
output/wind_products_joined.csv,unknown,China Factory 600w 1000w 2000w 3000w 5000w 10kw Vertical Axis Wind Turbine Wind for Sale,N/A,N/A,,https://www.alibaba.com/product-detail/China-Factory-600w-1000w-2000w-3000w_1600767107897.html,10000.00,,,12.00,
output/wind_products_joined.csv,unknown,Wholesale Price Cheap Wind Turbine 1200 Vertical Windmill Power Plant Vertical Axis Generator,N/A,N/A,,https://www.alibaba.com/product-detail/Wholesale-Price-Cheap-Wind-Turbine-1200_1601270498532.html,,,,12.00,
output/wind_products_joined.csv,unknown,Hot Selling Wind Turbine Motor Price 12V 24V Home Vertical Axis 48V 96V 1Kw 2Kw 3Kw Vertical,N/A,N/A,,https://www.alibaba.com/product-detail/Hot-Selling-Wind-Turbine-Motor-Price_1600838517730.html,3000.00,,,12.00,
output/wind_products_joined.csv,unknown,X-20kw New Energy Grid Low Rpm No Noise Vertical Axis Wind Turbine 3 Blades Glass Fiber 220V-380V Output,N/A,N/A,,https://www.alibaba.com/product-detail/X-20kw-20kw-New-Energy-on_1601777462865.html,20000.00,,,12.00,
output/wind_products_joined.csv,unknown,China Manufacturer Renewable Highly Efficient Wind Generators 10KW 15KW 20KW Plant Power Generation System,N/A,N/A,,https://www.alibaba.com/product-detail/China-Manufacturer-Renewable-Highly-Efficient-Wind_1601518135730.html,20000.00,,,12.00,
output/wind_products_joined.csv,unknown,New Design Wind Turbine Portable Small Wind Turbine 900 Wind Generator for Home,N/A,N/A,,https://www.alibaba.com/product-detail/New-Design-Wind-Turbine-Portable-Small_1601269094022.html,,,,12.00,
output/wind_products_joined.csv,unknown,China 1KW Residential Wind Turbine 1.8KW Max Wind Power Generator with 24V-240V Options On/Off Grid & Hybrid System,N/A,N/A,,https://www.alibaba.com/product-detail/Poland-1kw-Wind-Turbine-Price-1000w_1601514901373.html,1800.00,,,12.00,
output/wind_products_joined.csv,unknown,5KW Commercial Wind Solar Hybrid System Wind Turbine Suitable for Industrial Projects & Large-Scale Generation,N/A,N/A,,https://www.alibaba.com/product-detail/5KW-Commercial-Wind-Solar-Hybrid-System_1601671002455.html,5000.00,,,12.00,
output/wind_products_joined.csv,unknown,Residential Wind Turbine 5KW 10KW Wind Turbine for House Solar Energy System,N/A,N/A,,https://www.alibaba.com/product-detail/residential-wind-turbine-5KW-10KW-wind_62579832083.html,10000.00,,,12.00,
output/wind_products_joined.csv,unknown,1KW 1.3m Rotor Diameter Mini Vertical Helix Wind Turbine Generator with 12V/24/48V Output for Home Use,N/A,N/A,,https://www.alibaba.com/product-detail/wind-generator-mini-wind-turbine-machine_1600545822246.html,1000.00,1.300,0.650,12.00,0.712
output/wind_products_joined.csv,unknown,Low Speed 200kW 3 Blades Horizontal Axis Wind Turbine 50kW 100kW 22m Rotor Diameter 30m Height Factory Price,N/A,N/A,,https://www.alibaba.com/product-detail/Low-Speed-Wind-Energy-Turbine-200kw_1601618239892.html,200000.00,30.000,15.000,12.00,0.267
output/wind_products_joined.csv,unknown,High Efficiency 3KW Horizontal Axis Wind Turbine Low Noise for Home Off Grid Use,N/A,N/A,,https://www.alibaba.com/product-detail/High-Efficiency-3KW-Horizontal-Axis-Wind_1601721267895.html,3000.00,,,12.00,
output/wind_products_joined.csv,unknown,100w 12v/24v High Performance Vertical Axis Wind Turbine with Low Price,N/A,N/A,,https://www.alibaba.com/product-detail/100w-12v-24v-high-performance-vertical_1600205636361.html,100.00,,,12.00,
output/wind_products_joined.csv,unknown,400W small wind turbine for home use,N/A,N/A,,https://www.alibaba.com/product-detail/400W-small-wind-turbine-for-home_1601283465832.html,400.00,,,12.00,
output/wind_products_joined.csv,unknown,400W Vertical Wind Turbine Free Energy Turbine 48v Wind Turbine,N/A,N/A,,https://www.alibaba.com/product-detail/400W-Vertical-Wind-Turbine-Free-Energy_1601725683862.html,400.00,,,12.00,
output/wind_products_joined.csv,unknown,High Performance 1KW 5 Blades Wind Turbines for Sale,N/A,N/A,,https://www.alibaba.com/product-detail/High-Performance-1KW-5-Blades-Wind_615723122.html,1000.00,,,12.00,
output/wind_products_joined.csv,unknown,Hot Sale 10kw Wind Turbine Price/ Residential Wind Power Price/ 10000 Watt Generator for Farm,N/A,N/A,,https://www.alibaba.com/product-detail/Hot-Sale-10kw-Wind-Turbine-Price_1601430666222.html,10000.00,,,12.00,
output/wind_products_joined.csv,unknown,Low Speed Vertical Axis 1kw Wind Turbine for Sale,N/A,N/A,,https://www.alibaba.com/product-detail/Low-Speed-Vertical-Axis-1kw-Wind_60597344034.html,1000.00,,,12.00,
output/wind_products_joined.csv,unknown,Low-price Wholesale Wind Turbine 900 Horizontal Windmill Generator Wind Turbine for Home,N/A,N/A,,https://www.alibaba.com/product-detail/Low-price-Wholesale-Wind-Turbine-900_1601269138921.html,,,,12.00,
output/wind_products_joined.csv,unknown,3.5kw/4kw Domestic Variable Pitch Wind Turbine for Home Use On/Off Grid & Hybrid Systems 4m Rotor Diameter,N/A,N/A,,https://www.alibaba.com/product-detail/3-5kw-Domestic-Variable-Speed-Wind_1601696218282.html,5000.00,4.000,2.000,12.00,0.376
output/wind_products_joined.csv,unknown,Wind Turbines Prices Electric Generator 2KW / 3KW 5KW Wind Generators / 6KW 8KW 10KW for House,N/A,N/A,,https://www.alibaba.com/product-detail/Wind-turbines-prices-electric-generator-2KW_2003497084.html,10000.00,,,12.00,
output/wind_products_joined.csv,unknown,1KW 5KW 10KW 1500w Wind Turbine Price Wind Energy Generator Export Turbines Windmill Flower New Type,N/A,N/A,,https://www.alibaba.com/product-detail/1KW-5KW-10KW-1500w-wind-turbine_1601363643125.html,10000.00,,,12.00,
output/wind_products_joined.csv,unknown,"Best Selling 1200w Vertical Axis Small Wind Turbine in UK, Germany, France, Italy, Netherlands and Spain",N/A,N/A,,https://www.alibaba.com/product-detail/Best-selling-1200w-vertical-axis-small_1601046363545.html,1200.00,,,12.00,
output/wind_products_joined.csv,unknown,Small Wind Energy Power Plant Generator Turbine 500W1KW 2KW 3KW Vertical Wind,N/A,N/A,,https://www.alibaba.com/product-detail/Small-wind-energy-power-plant-generator_1600494448993.html,3000.00,,,12.00,
output/wind_products_joined.csv,unknown,Wind Turbine 3KW Wind Electricity Generator for Home Use H Type Wind Energy System,N/A,N/A,,https://www.alibaba.com/product-detail/Wind-Turbine-3KW-Wind-Electricity-Generator_1601497042460.html,3000.00,,,12.00,
output/wind_products_joined.csv,unknown,China Wind Turbine Manufacturer 500w 24v/48v Wind Energy Generator Price,N/A,N/A,,https://www.alibaba.com/product-detail/China-Wind-Turbine-Manufacturer-500w-24v_60595078534.html,500.00,,,12.00,
output/wind_products_joined.csv,unknown,High Quality Custom Horizontal Axis Large Wind Turbine Features Rotor Diameter Options Cold Climate Version 550Kw,N/A,N/A,,https://www.alibaba.com/product-detail/High-Quality-Custom-Horizontal-Axis-Large_1601651336218.html,550000.00,,,12.00,
output/wind_products_joined.csv,unknown,Hot Sale Domestic Vertical Axis Wind Turbine with CE Certificate 5kw Rated Power 10kw 20kw 5000w 2kw Options Available,N/A,N/A,,https://www.alibaba.com/product-detail/Hot-Sale-Domestic-Vertical-Axis-Wind_1601167101739.html,20000.00,,,12.00,
output/wind_products_joined.csv,unknown,Portable Horizontal Axis Wind Turbine 1000w 24v Made in China with Good Price,N/A,N/A,,https://www.alibaba.com/product-detail/Portable-Horizontal-Axis-Wind-Turbine-1000w_60402723976.html,1000.00,,,12.00,
output/wind_products_joined.csv,unknown,Wholesale Price 12v 400W 500W 1000W 3 Bladed Wind Turbine With Controller for Home,N/A,N/A,,https://www.alibaba.com/product-detail/Wholesale-Price-12v-400W-500W-1000W_1601725696709.html,1000.00,,,12.00,
output/wind_products_joined.csv,unknown,300W 400W 500W 1KW Wholesale HAWT Wind Turbines Fast EU Delivery Within 15 Days OEM/ODM Supported,N/A,N/A,,https://www.alibaba.com/product-detail/300W-400W-500W-1KW-Wholesale-HAWT_1601417971691.html,1000.00,,,12.00,
