product_name,product_name_raw,product_name_normalized,price_raw,price_value,currency,energy_category,energy_subcategory,source_site,source_file,url,ratings,reviews,price_note,rejection_reason
18650 lithium battery 3.7V battery pack 7.4V large capacity 12V solar lamp battery polymer battery,18650 lithium battery 3.7V battery pack 7.4V large capacity 12V solar lamp battery polymer battery,18650 lithium battery 3 7v battery pack 7 4v large capacity 12v solar lamp battery polymer battery,"₱2,352.49",2352.49,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5135174707.html,,,,non-renewable
Humsienk 12V 314Ah LiFePO4 Battery Bluetooth Smart BMS Lithium Iron Phosphate Deep Cycle Solar Battery for Home Storage RV Marine Support Series Parallel,Humsienk 12V 314Ah LiFePO4 Battery Bluetooth Smart BMS Lithium Iron Phosphate Deep Cycle Solar Battery for Home Storage RV Marine Support Series Parallel,humsienk 12v 314ah lifepo4 battery bluetooth smart bms lithium iron phosphate deep cycle solar battery for home storage rv marine support series parallel,"₱27,999.00",27999.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5386354482.html,,,,non-renewable
HT 15AH 3.2V LiFePO4 Battery Cell | Rechargeable Lithium Iron Phosphate | B1 & B3 Terminal | Solar & E-Bike Battery Pack,HT 15AH 3.2V LiFePO4 Battery Cell | Rechargeable Lithium Iron Phosphate | B1 & B3 Terminal | Solar & E-Bike Battery Pack,ht 15ah 3 2v lifepo4 battery cell rechargeable lithium iron phosphate b1 b3 terminal solar e-bike battery pack,₱13.00,13.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i15415147890.html,,,,non-renewable
New Lithium Iron Phosphate Battery 3.2V,New Lithium Iron Phosphate Battery 3.2V,new lithium iron phosphate battery 3 2v,"₱1,184.00",1184.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5227026041.html,,,,non-renewable
Lifepo4 Battery【120AH CATL Lifepo4 Battery】Solar Battery Great Power 3.2V120ah Prismatic LiFePO4 Lithium Ion Phosphate Battery 4000 Cycles,Lifepo4 Battery【120AH CATL Lifepo4 Battery】Solar Battery Great Power 3.2V120ah Prismatic LiFePO4 Lithium Ion Phosphate Battery 4000 Cycles,lifepo4 battery 120ah catl lifepo4 battery solar battery great power 3 2v120ah prismatic lifepo4 lithium ion phosphate battery 4000 cycles,"₱2,500.00",2500.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i4989216535.html,,,,non-renewable
JSL II 65AH / 100AH 12V Sealed Le Acid Battery for UPS / Solar / Toy Car (VRLA) Maintenance Free Rechargeable Batteries,JSL II 65AH / 100AH 12V Sealed Lead Acid Battery for UPS / Solar / Toy Car (VRLA) Maintenance Free Rechargeable Batteries,jsl ii 65ah 100ah 12v sealed le acid battery for ups solar toy car vrla maintenance free rechargeable batteries,"₱5,100.00",5100.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i2417626457.html,,,,non-renewable
"PonyEnergy 12V 100Ah LiFePo4 battery, with Voltage Display & Intelligent BMS, Series-connectible, Lithium Iron Phosphate Battery","PonyEnergy 12V 100Ah LiFePo4 battery, with Voltage Display & Intelligent BMS, Series-connectible, Lithium Iron Phosphate Battery",ponyenergy 12v 100ah lifepo4 battery with voltage display intelligent bms series-connectible lithium iron phosphate battery,"₱11,000.00",11000.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i4558982686.html,,,,non-renewable
Guoxuan 106Ah bl e battery 3.2V Ferrous lithium phosphate Lifepo4 solar energy storage power lithium battery bargaining,Guoxuan 106Ah blade battery 3.2V Ferrous lithium phosphate Lifepo4 solar energy storage power lithium battery bargaining,guoxuan 106ah bl e battery 3 2v ferrous lithium phosphate lifepo4 solar energy storage power lithium battery bargaining,"₱12,750.65",12750.65,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i4906286580.html,,,,non-renewable
Dimi 24V Lithium Battery Pack 18650 Applicable Monitoring Toy Car Solar Rechargeable Outdoor Mobile Power Supply Equipment High Capacity,Dimi 24V Lithium Battery Pack 18650 Applicable Monitoring Toy Car Solar Rechargeable Outdoor Mobile Power Supply Equipment High Capacity,dimi 24v lithium battery pack 18650 applicable monitoring toy car solar rechargeable outdoor mobile power supply equipment high capacity,"₱2,875.71",2875.71,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i15444276515.html,,,,non-renewable
"12v lithium battery pack, large-capacity speaker sound, outdoor car wash monitoring, solar street lamp charging battery.","12v lithium battery pack, large-capacity speaker sound, outdoor car wash monitoring, solar street lamp charging battery.",12v lithium battery pack large-capacity speaker sound outdoor car wash monitoring solar street lamp charging battery,₱977.18,977.18,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i4949534282.html,,,,non-renewable
18650 pointed lithium battery 3.7V solar battery high-capacity strong light flashlight singing machine lithium battery,18650 pointed lithium battery 3.7V solar battery high-capacity strong light flashlight singing machine lithium battery,18650 pointed lithium battery 3 7v solar battery high-capacity strong light flashlight singing machine lithium battery,₱611.53,611.53,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i4875620634.html,,,,non-renewable
Lifepo4 3.2v 100ah CATL / EVE 100AH Lifepo4 Battery Lithium Ion Phosphate Battery Large-capacity Energy Storage Electric Power Solar Energy Storage Powerbattery.,Lifepo4 3.2v 100ah CATL / EVE 100AH Lifepo4 Battery Lithium Ion Phosphate Battery Large-capacity Energy Storage Electric Power Solar Energy Storage Powerbattery.,lifepo4 3 2v 100ah catl eve 100ah lifepo4 battery lithium ion phosphate battery large-capacity energy storage electric power solar energy storage powerbattery,"₱10,140.00",10140.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i2466712133.html,,,,non-renewable
LifePo4 3.2v 200ah CALB battery cell 200ah large capacity Lithium Iron phosphate.,LifePo4 3.2v 200ah CALB battery cell 200ah large capacity Lithium Iron phosphate.,lifepo4 3 2v 200ah calb battery cell 200ah large capacity lithium iron phosphate,"₱4,500.00",4500.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i2777401529.html,,,,non-renewable
Dimi 12V Lithium Battery Pack Large Capacity Small Motor DIY Homem e Audio Solar Street Lamp Outdoor Power 12V Battery,Dimi 12V Lithium Battery Pack Large Capacity Small Motor DIY Homemade Audio Solar Street Lamp Outdoor Power 12V Battery,dimi 12v lithium battery pack large capacity small motor diy homem e audio solar street lamp outdoor power 12v battery,"₱4,735.89",4735.89,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i15446200286.html,,,,non-renewable
High Capacity 15KWH 51.2V 300AH Lithium Battery Phosphate Iron Storage Battery Solar Energy System Power Supply from China,High Capacity 15KWH 51.2V 300AH Lithium Battery Phosphate Iron Storage Battery Solar Energy System Power Supply from China,high capacity 15kwh 51 2v 300ah lithium battery phosphate iron storage battery solar energy system power supply from china,"₱107,632.00",107632.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5161210098.html,,,,non-renewable
"(With 150W Solar Panel)Outdoor PowerBank 1000W/220V Multi-Function Home Power Station Solar Generator 988,000mAh Large Capacity Fast-Charging Power Bank Travel Camping Home Emergency Power DC/AC External Battery Support USB Port Charging AC Output","(With 150W Solar Panel)Outdoor PowerBank 1000W/220V Multi-Function Home Power Station Solar Generator 988,000mAh Large Capacity Fast-Charging Power Bank Travel Camping Home Emergency Power DC/AC External Battery Support USB Port Charging AC Output",with 150w solar panel outdoor powerbank 1000w 220v multi-function home power station solar generator 988 000mah large capacity fast-charging power bank travel camping home emergency power dc ac external battery support usb port charging ac output,"₱2,898.00",2898.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i15422745661.html,,,,non-renewable
Lifepo4 Battery 12V24AH Original Prismatic Ebike Lithium Ion Phosphate Battery 15000 Cycles With BMS,Lifepo4 Battery 12V24AH Original Prismatic Ebike Lithium Ion Phosphate Battery 15000 Cycles With BMS,lifepo4 battery 12v24ah original prismatic ebike lithium ion phosphate battery 15000 cycles with bms,"₱3,799.00",3799.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5139847345.html,,,,non-renewable
Battery Lifepo4 12V12AH Original Ebike Lithium Ion Phosphate Battery With BMS 15000 Cycles For Electric Vehicles,Battery Lifepo4 12V12AH Original Ebike Lithium Ion Phosphate Battery With BMS 15000 Cycles For Electric Vehicles,battery lifepo4 12v12ah original ebike lithium ion phosphate battery with bms 15000 cycles for electric vehicles,"₱2,299.00",2299.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5112620344.html,,,,non-renewable
"12V lithium battery pack, high-capacity polymer 10AH storage battery, 12v outdoor charging LED light box with sound.","12V lithium battery pack, high-capacity polymer 10AH storage battery, 12v outdoor charging LED light box with sound.",12v lithium battery pack high-capacity polymer 10ah storage battery 12v outdoor charging led light box with sound,"₱1,453.16",1453.16,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5025221724.html,,,,non-renewable
Lifepo4 original 32700 - 32650 6000mah B1 3.2V lithium iron phosphate batterysolar street light charging,Lifepo4 original 32700 - 32650 6000mah B1 3.2V lithium iron phosphate batterysolar street light charging,lifepo4 original 32700 - 32650 6000mah b1 3 2v lithium iron phosphate batterysolar street light charging,"₱1,099.00",1099.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i15461508296.html,,,,non-renewable
New Ferrous lithium phosphate 3.2V300AH Single Lithium Battery Large Capacity RV Electric Bus Power Battery 200AH,New Ferrous lithium phosphate 3.2V300AH Single Lithium Battery Large Capacity RV Electric Bus Power Battery 200AH,new ferrous lithium phosphate 3 2v300ah single lithium battery large capacity rv electric bus power battery 200ah,"₱7,801.70",7801.7,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i4875511526.html,,,,non-renewable
Brand-new Guoxuan 33140 lithium iron phosphate battery electric vehicle power battery energy storage solar energy 3.2V15AH,Brand-new Guoxuan 33140 lithium iron phosphate battery electric vehicle power battery energy storage solar energy 3.2V15AH,brand-new guoxuan 33140 lithium iron phosphate battery electric vehicle power battery energy storage solar energy 3 2v15ah,"₱1,241.34",1241.34,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5056843075.html,,,,non-renewable
32650 LiFePO4 battery 6000mAh 3.2V lithium phosphate battery cell,32650 LiFePO4 battery 6000mAh 3.2V lithium phosphate battery cell,32650 lifepo4 battery 6000mah 3 2v lithium phosphate battery cell,₱934.00,934.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5408115391.html,,,,non-renewable
"Xiongtao 3.2v50ah, 100ah lithium iron phosphate battery solar street lamp power storage lithium battery 48v","Xiongtao 3.2v50ah, 100ah lithium iron phosphate battery solar street lamp power storage lithium battery 48v",xiongtao 3 2v50ah 100ah lithium iron phosphate battery solar street lamp power storage lithium battery 48v,"₱3,073.40",3073.4,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5188168421.html,,,,non-renewable
"12V lithium battery pack, high-capacity polymer 10AH lithium battery bottle, 12v outdoor audio light box lamp with solar energy.","12V lithium battery pack, high-capacity polymer 10AH lithium battery bottle, 12v outdoor audio light box lamp with solar energy.",12v lithium battery pack high-capacity polymer 10ah lithium battery bottle 12v outdoor audio light box lamp with solar energy,"₱1,604.47",1604.47,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i4945466610.html,,,,non-renewable
"12V 30AH LiFePO4 Battery, Rechargeable Lithium Ion Phosphate Deep Cycle Battery Lithium iron phosphate","12V 30AH LiFePO4 Battery, Rechargeable Lithium Ion Phosphate Deep Cycle Battery Lithium iron phosphate",12v 30ah lifepo4 battery rechargeable lithium ion phosphate deep cycle battery lithium iron phosphate,"₱6,199.00",6199.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5055622678.html,,,,non-renewable
"EVE MB31 314Ah 3.2V LiFePO4 Prismatic Cell – High Capacity, Long Life","EVE MB31 314Ah 3.2V LiFePO4 Prismatic Cell – High Capacity, Long Life",eve mb31 314ah 3 2v lifepo4 prismatic cell high capacity long life,"₱7,002.00",7002.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5197172151.html,,,,non-renewable
CALB Ferrous lithium phosphate 3.2V40AH lithium battery caravan inverter photovoltaic energy storage battery.,CALB Ferrous lithium phosphate 3.2V40AH lithium battery caravan inverter photovoltaic energy storage battery.,calb ferrous lithium phosphate 3 2v40ah lithium battery caravan inverter photovoltaic energy storage battery,"₱2,537.52",2537.52,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5072623337.html,,,,non-renewable
Dimi 12V 32700 38ah LiFePO4 Iron Phosphate Battery Pack Solar Lamp Power Supply Equipment Energy Storage Battery,Dimi 12V 32700 38ah LiFePO4 Iron Phosphate Battery Pack Solar Lamp Power Supply Equipment Energy Storage Battery,dimi 12v 32700 38ah lifepo4 iron phosphate battery pack solar lamp power supply equipment energy storage battery,"₱7,478.23",7478.23,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i15459456487.html,,,,non-renewable
32650 LiFePO4 battery 6000mAh 3.2V lithium phosphate battery cell,32650 LiFePO4 battery 6000mAh 3.2V lithium phosphate battery cell,32650 lifepo4 battery 6000mah 3 2v lithium phosphate battery cell,₱934.00,934.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5407643759.html,,,,non-renewable
GENTAI POWER LiFePO4 Battery 12V 12Ah Lithium Battery with 15A BMS 10 Year Lifespan 10000+ Cycles for Marine Ride on Toy,GENTAI POWER LiFePO4 Battery 12V 12Ah Lithium Battery with 15A BMS 10 Year Lifespan 10000+ Cycles for Marine Ride on Toy,gentai power lifepo4 battery 12v 12ah lithium battery with 15a bms 10 year lifespan 10000 cycles for marine ride on toy,"₱5,798.00",5798.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i4942814344.html,,,,non-renewable
Battery Lifepo4 12V24AH Original Ebike Lithium Ion Phosphate Battery With BMS 15000 Cycles For Electric Vehicles,Battery Lifepo4 12V24AH Original Ebike Lithium Ion Phosphate Battery With BMS 15000 Cycles For Electric Vehicles,battery lifepo4 12v24ah original ebike lithium ion phosphate battery with bms 15000 cycles for electric vehicles,"₱3,799.00",3799.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5112689217.html,,,,non-renewable
Lifepo4 Battery 314Ah EVE / BATTEROTECH Lifepo4 Rechargeable Prismatic Lithium Iron Phosphate Battery,Lifepo4 Battery 314Ah EVE / BATTEROTECH Lifepo4 Rechargeable Prismatic Lithium Iron Phosphate Battery,lifepo4 battery 314ah eve batterotech lifepo4 rechargeable prismatic lithium iron phosphate battery,"₱7,002.00",7002.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5180415345.html,,,,non-renewable
Lithium Iron Phosphate 3.2v Square Power Storage Battery 88ah,Lithium Iron Phosphate 3.2v Square Power Storage Battery 88ah,lithium iron phosphate 3 2v square power storage battery 88ah,"₱2,065.00",2065.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5210033452.html,,,,non-renewable
"PowMr LiFePo4 battery 24V 100Ah with Voltage Display and smart BMS,series-connectible,Lithium Iron Phosphate Battery","PowMr LiFePo4 battery 24V 100Ah with Voltage Display and smart BMS,series-connectible,Lithium Iron Phosphate Battery",powmr lifepo4 battery 24v 100ah with voltage display and smart bms series-connectible lithium iron phosphate battery,"₱15,900.00",15900.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i4772937889.html,,,,non-renewable
Zhongju 3.2V100AH Ferrous lithium phosphate Large Monocell Battery Electric Bus RV Electric Vehicle Power Lithium Battery,Zhongju 3.2V100AH Ferrous lithium phosphate Large Monocell Battery Electric Bus RV Electric Vehicle Power Lithium Battery,zhongju 3 2v100ah ferrous lithium phosphate large monocell battery electric bus rv electric vehicle power lithium battery,"₱3,073.40",3073.4,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i4891920695.html,,,,non-renewable
"PonyEnergy 12V/24V 314Ah LiFePo4 Battery, with Voltage Display, Intelligent BMS, Series-Connectible, Lithium Iron Phosphate Battery","PonyEnergy 12V/24V 314Ah LiFePo4 Battery, with Voltage Display, Intelligent BMS, Series-Connectible, Lithium Iron Phosphate Battery",ponyenergy 12v 24v 314ah lifepo4 battery with voltage display intelligent bms series-connectible lithium iron phosphate battery,"₱24,499.00",24499.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i4994595704.html,,,,non-renewable
Lifepo4 Battery【12V24AH Ebike Battery】Recharge Battery 15000 Cycles Prismatic Ebike Lithium Ion Phosphate Battery With BMS For Electrical Appliances,Lifepo4 Battery【12V24AH Ebike Battery】Recharge Battery 15000 Cycles Prismatic Ebike Lithium Ion Phosphate Battery With BMS For Electrical Appliances,lifepo4 battery 12v24ah ebike battery recharge battery 15000 cycles prismatic ebike lithium ion phosphate battery with bms for electrical appliances,"₱3,799.00",3799.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5108569997.html,,,,non-renewable
"[Re y Stock / 24H Ship] Humsienk 12V 100Ah/24V 100Ah LiFePO4 Battery,Max.2560Wh,100A BMS, A+ Cells Lithium Iron Phosphate Battery Low-Temperature Protection for Home Energy Storage,Boats Solar Battery","[Ready Stock / 24H Ship] Humsienk 12V 100Ah/24V 100Ah LiFePO4 Battery,Max.2560Wh,100A BMS, A+ Cells Lithium Iron Phosphate Battery Low-Temperature Protection for Home Energy Storage,Boats Solar Battery",re y stock 24h ship humsienk 12v 100ah 24v 100ah lifepo4 battery max 2560wh 100a bms a cells lithium iron phosphate battery low-temperature protection for home energy storage boats solar battery,"₱13,999.00",13999.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5191145654.html,,,,non-renewable
Brand-new Yiwei lithium energy 3.2V160ah lithium iron phosphate battery solar energy 230 RV 280A large capacity 12V,Brand-new Yiwei lithium energy 3.2V160ah lithium iron phosphate battery solar energy 230 RV 280A large capacity 12V,brand-new yiwei lithium energy 3 2v160ah lithium iron phosphate battery solar energy 230 rv 280a large capacity 12v,"₱11,899.56",11899.56,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5121820141.html,,,,non-renewable
32650 LiFePO4 battery 6000mAh 3.2V lithium phosphate battery cell,32650 LiFePO4 battery 6000mAh 3.2V lithium phosphate battery cell,32650 lifepo4 battery 6000mah 3 2v lithium phosphate battery cell,"₱1,130.00",1130.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5330117753.html,,,,non-renewable
Brand-new A LiFePO4 32650/32700 solar street lamp lithium iron phosphate battery 3.2V with protective plate,Brand-new A LiFePO4 32650/32700 solar street lamp lithium iron phosphate battery 3.2V with protective plate,brand-new a lifepo4 32650 32700 solar street lamp lithium iron phosphate battery 3 2v with protective plate,₱866.86,866.86,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i4840072841.html,,,,non-renewable
"Brand-new lithium iron phosphate battery pack 48V 20A-size 100.150.270, long-term low price sale.","Brand-new lithium iron phosphate battery pack 48V 20A-size 100.150.270, long-term low price sale.",brand-new lithium iron phosphate battery pack 48v 20a-size 100 150 270 long-term low price sale,"₱16,785.46",16785.46,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5122970400.html,,,,non-renewable
"【sa stock】Humsienk Bluetooth 12V 300Ah 12V 314Ah LiFePO4 Lithium Battery ,BMS 200A, 15000 Cycles,4.01kWh Energy solar Battery, for Home Energy Storage ,Boats Lithium Iron Phosphate Battery","【sa stock】Humsienk Bluetooth 12V 300Ah 12V 314Ah LiFePO4 Lithium Battery ,BMS 200A, 15000 Cycles,4.01kWh Energy solar Battery, for Home Energy Storage ,Boats Lithium Iron Phosphate Battery",sa stock humsienk bluetooth 12v 300ah 12v 314ah lifepo4 lithium battery bms 200a 15000 cycles 4 01kwh energy solar battery for home energy storage boats lithium iron phosphate battery,"₱27,999.00",27999.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i15405487347.html,,,,non-renewable
ECO-WORTHY | Solar Energy Storage Lithium Iron Phosphate Battery 12V 200AH,ECO-WORTHY | Solar Energy Storage Lithium Iron Phosphate Battery 12V 200AH,eco-worthy solar energy storage lithium iron phosphate battery 12v 200ah,"₱29,191.00",29191.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i15405515531.html,,,,non-renewable
"GENTAI LiFePO4 Battery 48V 100Ah Lithium Battery, 5.12kWh Capacity, Server Rack Battery with Bluetooth, 6000 Cycles, 3U Chassis, Perfect for Off-Grid, Solar, Backup Power","GENTAI LiFePO4 Battery 48V 100Ah Lithium Battery, 5.12kWh Capacity, Server Rack Battery with Bluetooth, 6000 Cycles, 3U Chassis, Perfect for Off-Grid, Solar, Backup Power",gentai lifepo4 battery 48v 100ah lithium battery 5 12kwh capacity server rack battery with bluetooth 6000 cycles 3u chassis perfect for off-grid solar backup power,"₱53,800.00",53800.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i4907885774.html,,,,non-renewable
LiFePO4 Battery【48V24AH CATL/Ampace Lifepo4 Battery】Great Power 48V Ebike Solar Prismatic LiFePO4 Lithium Ion Phosphate Battery 1500 Cycles,LiFePO4 Battery【48V24AH CATL/Ampace Lifepo4 Battery】Great Power 48V Ebike Solar Prismatic LiFePO4 Lithium Ion Phosphate Battery 1500 Cycles,lifepo4 battery 48v24ah catl ampace lifepo4 battery great power 48v ebike solar prismatic lifepo4 lithium ion phosphate battery 1500 cycles,"₱21,346.00",21346.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i4862562328.html,,,,non-renewable
12V40AH 24V20AH lithium iron phosphate battery hernia lamp solar street lamp outdoor power lithium battery,12V40AH 24V20AH lithium iron phosphate battery hernia lamp solar street lamp outdoor power lithium battery,12v40ah 24v20ah lithium iron phosphate battery hernia lamp solar street lamp outdoor power lithium battery,"₱6,698.42",6698.42,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i4865512302.html,,,,non-renewable
32650 LiFePO4 battery 6000mAh 3.2V lithium phosphate battery cell,32650 LiFePO4 battery 6000mAh 3.2V lithium phosphate battery cell,32650 lifepo4 battery 6000mah 3 2v lithium phosphate battery cell,"₱1,134.00",1134.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5337553093.html,,,,non-renewable
"PowMr 12V 200Ah LiFePo4 Battery Intelligent BMS,Support Series,Lithium Iron Phosphate Battery","PowMr 12V 200Ah LiFePo4 Battery Intelligent BMS,Support Series,Lithium Iron Phosphate Battery",powmr 12v 200ah lifepo4 battery intelligent bms support series lithium iron phosphate battery,"₱17,700.00",17700.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5047431653.html,,,,non-renewable
2023 Brand-new 3.2V50Ah100AH Ferrous lithium phosphate LiFePO4 Monomer Power Lithium Battery 24V48V60,2023 Brand-new 3.2V50Ah100AH Ferrous lithium phosphate LiFePO4 Monomer Power Lithium Battery 24V48V60,2023 brand-new 3 2v50ah100ah ferrous lithium phosphate lifepo4 monomer power lithium battery 24v48v60,"₱18,444.78",18444.78,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5150297194.html,,,,non-renewable
New Ferrous lithium phosphate 3.2V300AH Single Lithium Battery Large Capacity RV Electric Bus Power Battery 200AH,New Ferrous lithium phosphate 3.2V300AH Single Lithium Battery Large Capacity RV Electric Bus Power Battery 200AH,new ferrous lithium phosphate 3 2v300ah single lithium battery large capacity rv electric bus power battery 200ah,"₱15,477.30",15477.3,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5156182128.html,,,,non-renewable
PowMr 12.8V 300AH Solar battery Colloid Maintenance Free Monitoring Street Lamp 12V300ah Large Capacity Battery 10 years lifespan,PowMr 12.8V 300AH Solar battery Colloid Maintenance Free Monitoring Street Lamp 12V300ah Large Capacity Battery 10 years lifespan,powmr 12 8v 300ah solar battery colloid maintenance free monitoring street lamp 12v300ah large capacity battery 10 years lifespan,"₱22,650.00",22650.0,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i4638986228.html,,,,non-renewable
CALB Ferrous lithium phosphate 3.2V40AH lithium battery caravan inverter photovoltaic energy storage battery.,CALB Ferrous lithium phosphate 3.2V40AH lithium battery caravan inverter photovoltaic energy storage battery.,calb ferrous lithium phosphate 3 2v40ah lithium battery caravan inverter photovoltaic energy storage battery,"₱2,285.34",2285.34,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i5278784386.html,,,,non-renewable
Ganfeng Ferrous lithium phosphate 3.2V100AH electric car RV tricycle solar photovoltaic energy storage lithium battery.,Ganfeng Ferrous lithium phosphate 3.2V100AH electric car RV tricycle solar photovoltaic energy storage lithium battery.,ganfeng ferrous lithium phosphate 3 2v100ah electric car rv tricycle solar photovoltaic energy storage lithium battery,"₱6,603.86",6603.86,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i4880488483.html,,,,non-renewable
3.2V150ah large monomer aluminum shell lithium iron phosphate battery 12V outdoor energy storage power electric vehicle lithium battery.,3.2V150ah large monomer aluminum shell lithium iron phosphate battery 12V outdoor energy storage power electric vehicle lithium battery.,3 2v150ah large monomer aluminum shell lithium iron phosphate battery 12v outdoor energy storage power electric vehicle lithium battery,"₱9,377.80",9377.8,PHP,,,lazada,lazada_products_battery_for_solar_panels.csv,https://www.lazada.com.ph/products/pdp-i4816436389.html,,,,non-renewable
