product_name,product_name_raw,product_name_normalized,price_raw,price_value,currency,energy_category,energy_subcategory,source_site,source_file,url,ratings,reviews,price_note,rejection_reason
Hybrid Inverter 3KW/3.2KVA MPPT Solar Power Inverter 24V off Grid Inverter Pure Sine Wave Inverter Build In 80A MPPT Solar Charge Controller must connect Battery,Hybrid Inverter 3KW/3.2KVA MPPT Solar Power Inverter 24V off Grid Inverter Pure Sine Wave Inverter Build In 80A MPPT Solar Charge Controller must connect Battery,hybrid inverter 3kw 3 2kva mppt solar power inverter 24v off grid inverter pure sine wave inverter build in 80a mppt solar charge controller must connect battery,"₱12,000.00",12000.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5228183692.html,,,,
"Scalable!( up to 48kw!)Terinedy 6Kw Hybrid Inverter 60V-450 Volts range with MPPT, including Wifi stick!","Scalable!( up to 48kw!)Terinedy 6Kw Hybrid Inverter 60V-450 Volts range with MPPT, including Wifi stick!",scalable up to 48kw terinedy 6kw hybrid inverter 60v-450 volts range with mppt including wifi stick,"₱26,999.00",26999.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5342538802.html,,,,
PowMr 【Gift Water Pump】12KW 48V Hybrid Solar Inverter 500Vdc Built-in 150A MPPT Solar Charger Controller Supports Lifepo4 Battery Can Parallel Up to 9 Unit,PowMr 【Gift Water Pump】12KW 48V Hybrid Solar Inverter 500Vdc Built-in 150A MPPT Solar Charger Controller Supports Lifepo4 Battery Can Parallel Up to 9 Unit,powmr gift water pump 12kw 48v hybrid solar inverter 500vdc built-in 150a mppt solar charger controller supports lifepo4 battery can parallel up to 9 unit,"₱36,000.00",36000.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5099629727.html,,,,
PowMr 10.2KW 48V Hybrid Inverter Off Grid/On Grid Switchable Solar Inverter Built in 160A MPPT Solar Charger Controller Can Work Without Battery,PowMr 10.2KW 48V Hybrid Inverter Off Grid/On Grid Switchable Solar Inverter Built in 160A MPPT Solar Charger Controller Can Work Without Battery,powmr 10 2kw 48v hybrid inverter off grid on grid switchable solar inverter built in 160a mppt solar charger controller can work without battery,"₱34,500.00",34500.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5185711839.html,,,,
"【Fast Shipping】PowMr 10.2kw On-grid/Off-grid Hybrid Inverter 48Vdc 230VAC PV Panel Input 500vdc Pure Sine Wave Solar Inverter Built in 160A MPPT Solar Charger Controller Can Work Without Battery Support Air Conditioner, Refrigerator, Water pump","【Fast Shipping】PowMr 10.2kw On-grid/Off-grid Hybrid Inverter 48Vdc 230VAC PV Panel Input 500vdc Pure Sine Wave Solar Inverter Built in 160A MPPT Solar Charger Controller Can Work Without Battery Support Air Conditioner, Refrigerator, Water pump",fast shipping powmr 10 2kw on-grid off-grid hybrid inverter 48vdc 230vac pv panel input 500vdc pure sine wave solar inverter built in 160a mppt solar charger controller can work without battery support air conditioner refrigerator water pump,"₱37,500.00",37500.0,PHP,solar,panel,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i3652012919.html,,,,
Flowatt 6.5KW Solar Inverter 500Vdc Off-Grid Solar Hybrid Inverter Built in 120A MPPT Solar Charger Controller Supports 48V Lifepo4 Battery,Flowatt 6.5KW Solar Inverter 500Vdc Off-Grid Solar Hybrid Inverter Built in 120A MPPT Solar Charger Controller Supports 48V Lifepo4 Battery,flowatt 6 5kw solar inverter 500vdc off-grid solar hybrid inverter built in 120a mppt solar charger controller supports 48v lifepo4 battery,"₱20,900.00",20900.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5099754860.html,,,,
Flowatt 11KW 48V Hybrid Inverter 500Vdc Built in 150A MPPT Solar Charger Controller Can Parallel Up to 9 Unit Pure Sine Wave Inverter Supports Lifepo4 Battery Battery-free Operation,Flowatt 11KW 48V Hybrid Inverter 500Vdc Built in 150A MPPT Solar Charger Controller Can Parallel Up to 9 Unit Pure Sine Wave Inverter Supports Lifepo4 Battery Battery-free Operation,flowatt 11kw 48v hybrid inverter 500vdc built in 150a mppt solar charger controller can parallel up to 9 unit pure sine wave inverter supports lifepo4 battery battery-free operation,"₱38,000.00",38000.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5108363670.html,,,,
BOSCA GA Hybrid Solar Inverter 6200W 48V | 8500W PV Support | 120A MPPT | Dual Lo Output,BOSCA GA Hybrid Solar Inverter 6200W 48V | 8500W PV Support | 120A MPPT | Dual Load Output,bosca ga hybrid solar inverter 6200w 48v 8500w pv support 120a mppt dual lo output,"₱29,998.00",29998.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15443758733.html,,,,
PowMr 6.2kw Hybrid Inverter 48Vdc PV Input 500vdc Pure Sine Wave Solar Inverter 120A MPPT Solar Charger Controller Support Any Type Battery Or Can Work Without Battery RGB Light,PowMr 6.2kw Hybrid Inverter 48Vdc PV Input 500vdc Pure Sine Wave Solar Inverter 120A MPPT Solar Charger Controller Support Any Type Battery Or Can Work Without Battery RGB Light,powmr 6 2kw hybrid inverter 48vdc pv input 500vdc pure sine wave solar inverter 120a mppt solar charger controller support any type battery or can work without battery rgb light,"₱22,600.00",22600.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5036106528.html,,,,
"Nss 2 in 1 inverter 12v to 220v heavy duty set and solar charge controller, solar panel charger pure sine wave inverter hybrid solar inverter pure sinewave inverter car inverter","Nss 2 in 1 inverter 12v to 220v heavy duty set and solar charge controller, solar panel charger pure sine wave inverter hybrid solar inverter pure sinewave inverter car inverter",nss 2 in 1 inverter 12v to 220v heavy duty set and solar charge controller solar panel charger pure sine wave inverter hybrid solar inverter pure sinewave inverter car inverter,"₱2,355.00",2355.0,PHP,solar,panel,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i2989902402.html,,,,
HE | High Frequency Small Off-Grid Solar Power Inverter 3.2KW,HE | High Frequency Small Off-Grid Solar Power Inverter 3.2KW,he high frequency small off-grid solar power inverter 3 2kw,"₱20,385.00",20385.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15405603322.html,,,,
8kw S6-EH1P8K-L-PRO Solis Hybrid Inverter,8kw S6-EH1P8K-L-PRO Solis Hybrid Inverter,8kw s6-eh1p8k-l-pro solis hybrid inverter,"₱95,000.00",95000.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i3889241266.html,,,,
PowMr 3KW/6KW 24V/48V MPPT Solar Hybrid Inverter Pure Sine Wave 230VAC Output Built-in 100A MPPT Charge Controller 65V PV Start Voltage for Off-Grid Solar Power System Home Backup,PowMr 3KW/6KW 24V/48V MPPT Solar Hybrid Inverter Pure Sine Wave 230VAC Output Built-in 100A MPPT Charge Controller 65V PV Start Voltage for Off-Grid Solar Power System Home Backup,powmr 3kw 6kw 24v 48v mppt solar hybrid inverter pure sine wave 230vac output built-in 100a mppt charge controller 65v pv start voltage for off-grid solar power system home backup,"₱23,500.00",23500.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15489230193.html,,,,
[Local delivery] Solar Welding Mask Welding Goggles Auto Darkening Welding Glasses Eye Protection Welding Glass,[Local delivery] Solar Welding Mask Welding Goggles Auto Darkening Welding Glasses Eye Protection Welding Glass,local delivery solar welding mask welding goggles auto darkening welding glasses eye protection welding glass,₱189.00,189.0,PHP,solar,,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4251544583.html,,,,
1KW 12V SNAT Wall Mounted Off Grid Inverter,1KW 12V SNAT Wall Mounted Off Grid Inverter,1kw 12v snat wall mounted off grid inverter,"₱5,500.00",5500.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i338772547.html,,,,
"Y&H 3200W Off-Grid Pure Sine Wave Inverter DC24V to AC230V, with 80A MPPT Solar Charger + AC Charger,Max PV 3000W DC55-450V Input,fit for 24V Le -Acid/Lithium Battery","Y&H 3200W Off-Grid Pure Sine Wave Inverter DC24V to AC230V, with 80A MPPT Solar Charger + AC Charger,Max PV 3000W DC55-450V Input,fit for 24V Lead-Acid/Lithium Battery",y h 3200w off-grid pure sine wave inverter dc24v to ac230v with 80a mppt solar charger ac charger max pv 3000w dc55-450v input fit for 24v le -acid lithium battery,"₱9,086.00",9086.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4596921707.html,,,,
Zamdon Toroidal Off-grid Inverter 24V3000W,Zamdon Toroidal Off-grid Inverter 24V3000W,zamdon toroidal off-grid inverter 24v3000w,"₱16,999.00",16999.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4065536662.html,,,,
Solar Power Inverter Pure Sine Wave inverter 12v to 220 220W 1000/500W Power Supply BT,Solar Power Inverter Pure Sine Wave inverter 12v to 220 220W 1000/500W Power Supply BT,solar power inverter pure sine wave inverter 12v to 220 220w 1000 500w power supply bt,₱289.00,289.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15435367371.html,,,,
Powmr 6KW Solar Inverter Water Pump Inverter 500Vdc Max Pv Input Cannot Connect Battery Integrated Ct Limiter Dual Pv Input Pure Sine Wave Inverter,Powmr 6KW Solar Inverter Water Pump Inverter 500Vdc Max Pv Input Cannot Connect Battery Integrated Ct Limiter Dual Pv Input Pure Sine Wave Inverter,powmr 6kw solar inverter water pump inverter 500vdc max pv input cannot connect battery integrated ct limiter dual pv input pure sine wave inverter,"₱13,000.00",13000.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5183329003.html,,,,
XIWEITE | Solar Off-Grid MPPT Charger Inverter Integrated System,XIWEITE | Solar Off-Grid MPPT Charger Inverter Integrated System,xiweite solar off-grid mppt charger inverter integrated system,"₱19,908.70",19908.7,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15405406879.html,,,,
"Solar Power Inverter 250W-500W Inverter Supply 12V DC to 230V AC Output Max Pure Sine Wave Household Inverter Power Supply With Charger, Household outdoor Vehicle Inverte","Solar Power Inverter 250W-500W Inverter Supply 12V DC to 230V AC Output Max Pure Sine Wave Household Inverter Power Supply With Charger, Household outdoor Vehicle Inverte",solar power inverter 250w-500w inverter supply 12v dc to 230v ac output max pure sine wave household inverter power supply with charger household outdoor vehicle inverte,₱499.00,499.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i3198304145.html,,,,
New Pure Sine Wave Inverter 1000W 1600W 2000W Power Solar Car Inverters With LED Display DC 12V 24V To AC 220V Voltage Converter,New Pure Sine Wave Inverter 1000W 1600W 2000W Power Solar Car Inverters With LED Display DC 12V 24V To AC 220V Voltage Converter,new pure sine wave inverter 1000w 1600w 2000w power solar car inverters with led display dc 12v 24v to ac 220v voltage converter,"₱1,930.50",1930.5,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i3018749429.html,,,,
Power Inverter DC 12V to AC 220V Fully automatic solar current conversion Modified Sine Wave Inverter High Frequency 220W/500W/1000W with 2.4A Dual USB Port as A Emergency Equipment for Car Travel Fishing Outdoor,Power Inverter DC 12V to AC 220V Fully automatic solar current conversion Modified Sine Wave Inverter High Frequency 220W/500W/1000W with 2.4A Dual USB Port as A Emergency Equipment for Car Travel Fishing Outdoor,power inverter dc 12v to ac 220v fully automatic solar current conversion modified sine wave inverter high frequency 220w 500w 1000w with 2 4a dual usb port as a emergency equipment for car travel fishing outdoor,₱295.00,295.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5167476392.html,,,,
Solar Power Sine Wave Inverter，DC12V / 24V to AC220V Electric Vehicle Car Home Appliance Travel,Solar Power Sine Wave Inverter，DC12V / 24V to AC220V Electric Vehicle Car Home Appliance Travel,solar power sine wave inverter dc12v 24v to ac220v electric vehicle car home appliance travel,₱769.00,769.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5323441942.html,,,,
MPPT Solar Inverter Integrated Machine 24V 1.5KW with UPS Function Pure Sine Wave Automatic Switching (Optional WiFi),MPPT Solar Inverter Integrated Machine 24V 1.5KW with UPS Function Pure Sine Wave Automatic Switching (Optional WiFi),mppt solar inverter integrated machine 24v 1 5kw with ups function pure sine wave automatic switching optional wifi,"₱7,400.00",7400.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4760234915.html,,,,
"Flowatt 6.2KW 48V Solar Inverter Built In 150A MPPT Solar Charger Controller 500VDC Pure Sine Wave Inverter Built, Durable Supporting Lifepo4 Battery","Flowatt 6.2KW 48V Solar Inverter Built In 150A MPPT Solar Charger Controller 500VDC Pure Sine Wave Inverter Built, Durable Supporting Lifepo4 Battery",flowatt 6 2kw 48v solar inverter built in 150a mppt solar charger controller 500vdc pure sine wave inverter built durable supporting lifepo4 battery,"₱21,000.00",21000.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5341567798.html,,,,
Cross-border explosion of MPPT hybrid photovoltaic inverter with spot 5500W solar inverter inverse control integrated machine,Cross-border explosion of MPPT hybrid photovoltaic inverter with spot 5500W solar inverter inverse control integrated machine,cross-border explosion of mppt hybrid photovoltaic inverter with spot 5500w solar inverter inverse control integrated machine,"₱9,200.01",9200.01,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4848297024.html,,,,
1.6KW Solar Inverter 12V 80A Hybrid off-grid Inverter Pure Sine Wave Inverter Built-in Controller PV max. 400V DC to AC Converter,1.6KW Solar Inverter 12V 80A Hybrid off-grid Inverter Pure Sine Wave Inverter Built-in Controller PV max. 400V DC to AC Converter,1 6kw solar inverter 12v 80a hybrid off-grid inverter pure sine wave inverter built-in controller pv max 400v dc to ac converter,"₱11,500.00",11500.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i3971067442.html,,,,
{UU61} 4.2KW/6.2KW MPPT off-grid Hybrid Inverter 24Vdc/48Vdc 230VAC PV Panel Input 500vdc Pure Sine Wave Solar Inverter Built-in 120A Solar Controller Hybrid Solar Inverter,{UU61} 4.2KW/6.2KW MPPT off-grid Hybrid Inverter 24Vdc/48Vdc 230VAC PV Panel Input 500vdc Pure Sine Wave Solar Inverter Built-in 120A Solar Controller Hybrid Solar Inverter,uu61 4 2kw 6 2kw mppt off-grid hybrid inverter 24vdc 48vdc 230vac pv panel input 500vdc pure sine wave solar inverter built-in 120a solar controller hybrid solar inverter,"₱18,592.87",18592.87,PHP,solar,panel,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5141775175.html,,,,
{UU61} Hybrid Inverter 4.2KW 6.2KW MPPT Pure Sine Wave Hybrid Solar Inverter 24V 48V Off Grid Inverter 500VDC Power Inverter DC to AC Converter Optional WiFi,{UU61} Hybrid Inverter 4.2KW 6.2KW MPPT Pure Sine Wave Hybrid Solar Inverter 24V 48V Off Grid Inverter 500VDC Power Inverter DC to AC Converter Optional WiFi,uu61 hybrid inverter 4 2kw 6 2kw mppt pure sine wave hybrid solar inverter 24v 48v off grid inverter 500vdc power inverter dc to ac converter optional wifi,"₱20,502.87",20502.87,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5143590221.html,,,,
6.5KW/10.2KW/12KW MPPT Solar Inverter Off Grid Inverter 48V 500VDC MPPT Pure Sine Wave Inverter with 120A/160A Controller Hybrid Inverter DC to AC Converter,6.5KW/10.2KW/12KW MPPT Solar Inverter Off Grid Inverter 48V 500VDC MPPT Pure Sine Wave Inverter with 120A/160A Controller Hybrid Inverter DC to AC Converter,6 5kw 10 2kw 12kw mppt solar inverter off grid inverter 48v 500vdc mppt pure sine wave inverter with 120a 160a controller hybrid inverter dc to ac converter,"₱44,000.00",44000.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15459352043.html,,,,
PowMr 3000W Hybrid Inverter DC 24V 220V AC With 80A MPPT Solar Charger Wide Voltage Off-Grid Inversor Max Solar Panel PV 450Vdc,PowMr 3000W Hybrid Inverter DC 24V 220V AC With 80A MPPT Solar Charger Wide Voltage Off-Grid Inversor Max Solar Panel PV 450Vdc,powmr 3000w hybrid inverter dc 24v 220v ac with 80a mppt solar charger wide voltage off-grid inversor max solar panel pv 450vdc,"₱31,426.25",31426.25,PHP,solar,panel,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5201231199.html,,,,
Introoffer- Special Price!-Growatt MOD 15KTL3‑X Solar inverter(3-phase on-grid inverter) — 2 Mppt-including wifi Module,Introoffer- Special Price!-Growatt MOD 15KTL3‑X Solar inverter(3-phase on-grid inverter) — 2 Mppt-including wifi Module,introoffer- special price -growatt mod 15ktl3 x solar inverter 3-phase on-grid inverter 2 mppt-including wifi module,"₱59,000.00",59000.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5354570342.html,,,,
JNGE Low Frequency Pure Sine Wave Toroidal Inverter Hybrid Offgrid 12V 24V 1kW 220V/60Hz 50A MPPT Wall Mounted,JNGE Low Frequency Pure Sine Wave Toroidal Inverter Hybrid Offgrid 12V 24V 1kW 220V/60Hz 50A MPPT Wall Mounted,jnge low frequency pure sine wave toroidal inverter hybrid offgrid 12v 24v 1kw 220v 60hz 50a mppt wall mounted,"₱12,500.00",12500.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i3264695614.html,,,,
10KW Hybrid Solar Inverter 48V Hybrid Inverter On Grid Off Grid Built in Dual MPPT Solar Charge Controller with RGB Light,10KW Hybrid Solar Inverter 48V Hybrid Inverter On Grid Off Grid Built in Dual MPPT Solar Charge Controller with RGB Light,10kw hybrid solar inverter 48v hybrid inverter on grid off grid built in dual mppt solar charge controller with rgb light,"₱40,440.00",40440.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i3720113884.html,,,,
Zamdon Toroidal Hybrid Off-grid Solar Inverter 48V6000W with 80A MPPT SCC,Zamdon Toroidal Hybrid Off-grid Solar Inverter 48V6000W with 80A MPPT SCC,zamdon toroidal hybrid off-grid solar inverter 48v6000w with 80a mppt scc,"₱41,999.00",41999.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4215716054.html,,,,
DongJin Power 6KW/6000W Grid Tie Solar Inverter support for high power solar panel IP65 Dustproof and Waterproof 5 Year warranty(WiFi module),DongJin Power 6KW/6000W Grid Tie Solar Inverter support for high power solar panel IP65 Dustproof and Waterproof 5 Year warranty(WiFi module),dongjin power 6kw 6000w grid tie solar inverter support for high power solar panel ip65 dustproof and waterproof 5 year warranty wifi module,"₱52,000.00",52000.0,PHP,solar,panel,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5242815706.html,,,,
Lepmerk MPPT Charge Inverter Battery Cold Start Intelligent 4200W Solar Hybrid Inverter 140A 230V for Office Lo s,Lepmerk MPPT Charge Inverter Battery Cold Start Intelligent 4200W Solar Hybrid Inverter 140A 230V for Office Loads,lepmerk mppt charge inverter battery cold start intelligent 4200w solar hybrid inverter 140a 230v for office lo s,"₱32,159.00",32159.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15427831828.html,,,,
5KW 6KW 7.6KW 8KW Solar Power on off Grid Hybrid Inverter,5KW 6KW 7.6KW 8KW Solar Power on off Grid Hybrid Inverter,5kw 6kw 7 6kw 8kw solar power on off grid hybrid inverter,"₱406,082.16",406082.16,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4818381750.html,,,,
GOODWE 6000 WATTS Hybrid Inverter ES G2 Series Solar Inverter,GOODWE 6000 WATTS Hybrid Inverter ES G2 Series Solar Inverter,goodwe 6000 watts hybrid inverter es g2 series solar inverter,"₱63,900.00",63900.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4150033869.html,,,,
【New arrivals】DEMUDA 13.2KW Solar Inverter 48V Solar Hybrid Inverter 220V/60HZ Pure Sine Wave Off Grid Inverter for Solar System FCC,【New arrivals】DEMUDA 13.2KW Solar Inverter 48V Solar Hybrid Inverter 220V/60HZ Pure Sine Wave Off Grid Inverter for Solar System FCC,new arrivals demuda 13 2kw solar inverter 48v solar hybrid inverter 220v 60hz pure sine wave off grid inverter for solar system fcc,"₱46,900.00",46900.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5281928617.html,,,,
"YH 3000W Solar Hybrid Inverter 24V AC230V Off-Grid Pure Sine Wave Inversor 80A MPPT Solar Charger,PV 30-400V In Support WIFI","YH 3000W Solar Hybrid Inverter 24V AC230V Off-Grid Pure Sine Wave Inversor 80A MPPT Solar Charger,PV 30-400V In Support WIFI",yh 3000w solar hybrid inverter 24v ac230v off-grid pure sine wave inversor 80a mppt solar charger pv 30-400v in support wifi,"₱45,574.22",45574.22,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4925015851.html,,,,
EPEVER Kirin Pro Series Hybrid 3.5kW 24V 110A 3.0kW 48V 50A 5.5kW 48V 100A All-in-one solar charger inverter MPPT 220V/230VAC 60Hz Single Phase,EPEVER Kirin Pro Series Hybrid 3.5kW 24V 110A 3.0kW 48V 50A  5.5kW 48V 100A All-in-one solar charger inverter MPPT 220V/230VAC 60Hz Single Phase,epever kirin pro series hybrid 3 5kw 24v 110a 3 0kw 48v 50a 5 5kw 48v 100a all-in-one solar charger inverter mppt 220v 230vac 60hz single phase,"₱46,900.00",46900.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5126256401.html,,,,
1KW 24V SNAT Wall Mounted Off Grid Inverter justable lvd and hvd,1KW 24V SNAT Wall Mounted Off Grid Inverter adjustable lvd and hvd,1kw 24v snat wall mounted off grid inverter justable lvd and hvd,"₱5,500.00",5500.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i427206224.html,,,,
3000W 24V Snat Pure Sine Wave Inverter Toroidal Offgrid Solar Inverter,3000W 24V Snat Pure Sine Wave Inverter Toroidal Offgrid Solar Inverter,3000w 24v snat pure sine wave inverter toroidal offgrid solar inverter,"₱15,000.00",15000.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i580646258.html,,,,
PureSine Wave Inverter 3.6KW Hybrid Solar Mppt Inverter24V/48V DC Solar Charger Controller 100A/80A Support BMS 220V Output Charging Controller Hybrid Solar Inverter Supports Parallel Connection Bms Three-Phase,PureSine Wave Inverter 3.6KW Hybrid Solar Mppt Inverter24V/48V DC Solar Charger Controller 100A/80A Support BMS 220V Output Charging Controller Hybrid Solar Inverter Supports Parallel Connection Bms Three-Phase,puresine wave inverter 3 6kw hybrid solar mppt inverter24v 48v dc solar charger controller 100a 80a support bms 220v output charging controller hybrid solar inverter supports parallel connection bms three-phase,"₱16,696.40",16696.4,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15467544580.html,,,,
Risin MC4 IP67 Waterproof 30A DC 1000V -1500v 4mm2 6mm2 Solar Cable Connector for Solar Pv System,Risin MC4 IP67 Waterproof 30A DC 1000V -1500v 4mm2 6mm2 Solar Cable Connector for Solar Pv System,risin mc4 ip67 waterproof 30a dc 1000v -1500v 4mm2 6mm2 solar cable connector for solar pv system,₱59.00,59.0,PHP,solar,,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i5113643893.html,,,,
◎TZT MALL◎2pcs Original 40N60NPFD TO-3P 40N60 40A/600V IGBT Transistor for Inverter Welding Machine Brand New SGT40N60NPFDPN TO3P,◎TZT MALL◎2pcs Original 40N60NPFD TO-3P 40N60 40A/600V IGBT Transistor for Inverter Welding Machine Brand New SGT40N60NPFDPN TO3P,tzt mall 2pcs original 40n60npfd to-3p 40n60 40a 600v igbt transistor for inverter welding machine brand new sgt40n60npfdpn to3p,₱378.92,378.92,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4155799249.html,,,,
DEWALT MMA-400A inverter welding machine IGBT Inverter DC ARC Welding Machines,DEWALT MMA-400A inverter welding machine IGBT Inverter DC ARC Welding Machines,dewalt mma-400a inverter welding machine igbt inverter dc arc welding machines,"₱1,998.00",1998.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4522691898.html,,,,
"150W,200W Balcony Power Plant Solar Mini Grid Tie Micro Inverter 12-30V DC Input, AC Output 180~265VAC, MPPT 99%,IP45, DIY","150W,200W Balcony Power Plant Solar Mini Grid Tie Micro Inverter 12-30V DC Input, AC Output 180~265VAC, MPPT 99%,IP45, DIY",150w 200w balcony power plant solar mini grid tie micro inverter 12-30v dc input ac output 180 265vac mppt 99 ip45 diy,"₱2,145.00",2145.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i15443722099.html,,,,
Authentic SNAT Solar inverter SNAT 1KW 12V /24 V Wall Mounted Off Grid Inverter barattilla solar inverter only not setup,Authentic SNAT Solar inverter SNAT 1KW 12V /24 V Wall Mounted Off Grid Inverter barattilla solar inverter only not setup,authentic snat solar inverter snat 1kw 12v 24 v wall mounted off grid inverter barattilla solar inverter only not setup,"₱9,988.00",9988.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4639929367.html,,,,
Spark brand-new high-power 540W single crystal solar panel photovoltaic panel household grid-connected panel assembly,Spark brand-new high-power 540W single crystal solar panel photovoltaic panel household grid-connected panel assembly,spark brand-new high-power 540w single crystal solar panel photovoltaic panel household grid-connected panel assembly,"₱5,090.80",5090.8,PHP,solar,panel,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i4789153999.html,,,,
Solis 1KW On Grid solar inverter with Limiter and WIFI,Solis 1KW On Grid solar inverter with Limiter and WIFI,solis 1kw on grid solar inverter with limiter and wifi,"₱13,440.00",13440.0,PHP,solar,inverter,lazada,lazada_products_solar_inverter.csv,https://www.lazada.com.ph/products/pdp-i1144203000.html,,,,
