barangay_id,municipality_id,name
115335,1004215000,Barangay II-Marilou Annex
115336,1004215000,Barangay III-Market Kalubian
115337,1004215000,Barangay IV-Saint Michael
115338,1004215000,Barangay V-Malubog
115339,1004215000,Barangay VI-Lower Polao
115340,1004215000,Barangay VII-Upper Polao
115341,1004215000,Bintana
115342,1004215000,Bocator
115343,1004215000,Bongabong
115344,1004215000,Caniangan
115345,1004215000,Capalaran
115346,1004215000,Catagan
115347,1004215000,Garang
115348,1004215000,Guinabot
115349,1004215000,Guinalaban
115350,1004215000,Huyohoy
115351,1004215000,Isidro D. Tan
115352,1004215000,Kauswagan
115353,1004215000,Kimat
115354,1004215000,Labuyo
115355,1004215000,Lorenzo Tan
115356,1004215000,Lumban
115357,1004215000,Maloro
115358,1004215000,Manga
115359,1004215000,Mantic
115360,1004215000,Maquilao
115361,1004215000,Matugnaw
115362,1004215000,Migcanaway
115363,1004215000,Minsubong
115364,1004215000,Owayan
115365,1004215000,Paiton
115366,1004215000,Panalsalan
115367,1004215000,Pangabuan
115368,1004215000,Prenza
115369,1004215000,Salimpuno
115370,1004215000,San Antonio
115371,1004215000,San Apolinario
115372,1004215000,San Vicente
115373,1004215000,Santa Cruz
115374,1004215000,Santa Maria
115375,1004215000,Santo Niño
115376,1004215000,Sicot
115377,1004215000,Silanga
115378,1004215000,Silangit
115379,1004215000,Simasay
115380,1004215000,Sumirap
115381,1004215000,Taguite
115382,1004215000,Tituron
115383,1004215000,Tugas
115384,1004215000,Villaba
115385,6144,Baukbauk Poblacion
115386,6156,Dulong
115387,6156,Gimaylan
115388,6156,Kimalok
115389,6156,Lubluban
115390,6156,Poblacion
115391,6156,Retablo
115392,6156,Santo Niño
115393,6156,Tangcub
115394,6156,Taytayan
115395,5456,Abunda
115396,5456,Artadi
115397,5456,Bonifacio Aquino
115398,5456,Cabalawan
115399,5456,Cabantian
115400,5456,Cabubuhan
115401,5456,Candiis
115402,5456,Consuelo
115403,5456,Damayuhan
115404,5456,Gumabon
115405,5456,Katipunan
115406,5456,Kauswagan
115407,5456,Kibungsod
115408,5456,Mahayahay
115409,5456,Mindulao
115410,5456,Pag-asa
115411,5456,Poblacion
115412,5456,San Isidro
115413,5456,San Vicente
115414,5456,Santa Cruz
115415,5456,Tama
115416,5456,Tibon-tibon
115417,5456,Tinaan
115418,5456,Tulang
115419,5456,Villa Felipa
115420,6165,Baluarte
115421,6165,Casinglot
115422,6165,Gracia
115423,6165,Mohon
115424,6165,Natumolan
115425,6165,Poblacion
115426,6165,Rosario
115427,6165,Santa Ana
115428,6165,Santa Cruz
115429,6165,Sugbongcogon
115430,6526,Chupac
115431,6526,Fiangtin
115432,6526,Gawana
115433,6526,Kaleo
115434,6526,Latang
115435,6526,Lias Kanluran
115436,6526,Lias Silangan
115437,6526,Lingoy
115438,6526,Lunas
115439,6526,Macalana
115440,6526,Ogoog
115441,6527,Abatan
115442,6527,Bagnen Oriente
115443,6527,Bagnen Proper
115444,6527,Balintaugan
115445,6527,Banao
115446,6527,Bila
115447,6527,Guinzadan Central
115448,6527,Guinzadan Norte
115449,6527,Guinzadan Sur
115450,6527,Lagawa
115451,6527,Leseb
115452,6527,Mabaay
115453,6527,Mayag
115454,6527,Monamon Norte
115455,6527,Monamon Sur
115456,6527,Mount Data
115457,6527,Otucan Norte
115458,6527,Otucan Sur
115459,6527,Poblacion
115460,6527,Sadsadan
115461,6527,Sinto
115462,6527,Tapapan
115463,6528,Agawa
115464,6528,Ambaguio
115465,6528,Banguitan
115466,6528,Besao East
115467,6528,Besao West
115468,6528,Catengan
115469,6528,Gueday
115470,6528,Kin-iway
115471,6528,Lacmaan
115472,6528,Laylaya
115473,6528,Padangan
115474,6528,Payeo
115475,6528,Suquib
115476,6528,Tamboan
115477,5986,Alab Oriente
115478,5986,Alab Proper
115479,5986,Balili
115480,5986,Bayyo
115481,5986,Bontoc Ili
115482,5986,Calutit
115483,5986,Caneo
115484,5986,Dalican
115485,5986,Gonogon
115486,5986,Guinaang
115487,5986,Mainit
115488,5986,Maligcong
115489,5986,Samoki
115490,5986,Talubin
115491,5986,Tocucan
115492,6530,Alunogan
115493,6530,Balangao
115494,6530,Banao
115495,6530,Banawal
115496,6530,Butac
115497,6530,Maducayan
115498,6530,Poblacion
115499,6530,Pudo
115500,6530,Saliok
115501,6530,Santa Isabel
115502,6530,Tonglayan
115503,6531,Anonat
115504,6531,Bacarni
115505,6531,Bananao
115506,6531,Bantay
115507,6531,Bunot
115508,6531,Buringal
115509,6531,Butigue
115510,6531,Palitod
115511,6531,Poblacion
115512,6532,Bao-angan
115513,6532,Bun-ayan
115514,6532,Busa
115515,6532,Camatagan
115516,6532,Capinitan
115517,6532,Data
115518,6532,Gayang
115519,6532,Lagan
115520,6532,Losad
115521,6532,Namatec
115522,6532,Napua
115523,6532,Pingad
115524,6532,Poblacion
115525,6532,Supang
115526,6532,Tambingan
115527,6533,Anabel
115528,6533,Bekigan
115529,6533,Belwang
115530,6533,Betwagan
115531,6533,Demang
115532,6533,Poblacion
115533,6533,Sacasacan
115534,6533,Saclit
115535,6534,Aguid
115536,6534,Ambasing
115537,6534,Angkeling
115538,6534,Antadao
115539,6534,Balugan
115540,6534,Bangaan
115541,6534,Dagdag
115542,6534,Demang
115543,6534,Fidelisan
115544,6534,Kilong
115545,6534,Madongo
115546,6534,Nacagang
115547,6534,Pide
115548,6534,Poblacion
115549,6534,Suyo
115550,6534,Taccong
115551,6534,Tanulong
115552,6534,Tetepan Norte
115553,6534,Tetepan Sur
115554,6535,Balaoa
115555,6535,Banaao
115556,6535,Bantey
115557,6535,Batayan
115558,6535,Bunga
115559,6535,Cadad-anan
115560,6535,Cagubatan
115561,6535,Dacudac
115562,6535,Duagan
115563,6535,Kayan East
115564,6535,Kayan West
115565,6535,Lenga
115566,6535,Lubon
115567,6535,Mabalite
115568,6535,Masla
115569,6535,Pandayan
115570,6535,Poblacion
115571,6535,Sumadel
115572,6535,Tue
115573,604502000,Abuanan
115574,604502000,Alianza
115575,604502000,Atipuluan
115576,604502000,Bacong-Montilla
115577,604502000,Bagroy
115578,604502000,Balingasag
115579,604502000,Binubuhan
115580,604502000,Busay
115581,604502000,Calumangan
115582,604502000,Caridad
115583,604502000,Dulao
115584,604502000,Ilijan
115585,604502000,Jorge L. Araneta
115586,604502000,Lag-asan
115587,604502000,Ma-ao Barrio
115588,604502000,Mailum
115589,604502000,Malingin
115590,604502000,Napoles
115591,604502000,Pacol
115592,604502000,Poblacion
115593,604502000,Sagasa
115594,604502000,Sampinit
115595,604502000,Tabunan
115596,604502000,Taloc
115597,5700,Barangay 1 Poblacion
115598,5700,Barangay 2 Poblacion
115599,5700,Barangay 3 Poblacion
115600,5700,Barangay 4 Poblacion
115601,5700,Barangay 5 Poblacion
115602,5700,Barangay 6 Poblacion
115603,5086,Abaca
115604,5086,Baclao
115605,5086,Basak
115606,5086,Bulata
115607,5086,Caliling
115608,5086,Camalanda-an
115609,5086,Camindangan
115610,5086,Elihan
115611,5086,Guiljungan
115612,5086,Inayawan
115613,5086,Isio
115614,5086,Linaon
115615,5086,Lumbia
115616,5086,Mambugsay
115617,5086,Man-Uling
115618,5086,Masaling
115619,5086,Molobolo
115620,5086,Poblacion
115621,5086,Sura
115622,5086,Talacdan
115623,5086,Tambad
115624,5086,Tiling
115625,5086,Tomina
115626,5086,Tuyom
115627,5086,Yao-yao
115628,604508000,Alacaygan
115629,604508000,Alicante
115630,604508000,Batea
115631,604508000,Canlusong
115632,604508000,Consing
115633,604508000,Cudangdang
115634,604508000,Damgo
115635,604508000,Gahit
115636,604508000,Latasan
115637,604508000,Madalag
115638,604508000,Manta-angan
115639,604508000,Nanca
115640,604508000,Pasil
115641,604508000,Poblacion I
115642,604508000,Poblacion II
115643,604508000,Poblacion III
115644,604508000,San Isidro
115645,604508000,San Jose
115646,604508000,Santo Niño
115647,604508000,Tabigue
115648,604508000,Tanza
115649,604508000,Tomongtong
115650,604508000,Tuburan
115651,604509000,Alimango
115652,604509000,Balintawak
115653,604509000,Binaguiohan
115654,604509000,Buenavista
115655,604509000,Cervantes
115656,604509000,Dian-ay
115657,604509000,Hacienda Fe
115658,604509000,Japitan
115659,604509000,Jonobjonob
115660,604509000,Langub
115661,604509000,Libertad
115662,604509000,Mabini
115663,604509000,Magsaysay
115664,604509000,Malasibog
115665,604509000,Old Poblacion
115666,604509000,Paitan
115667,604509000,Pinapugasan
115668,604509000,Rizal
115669,604509000,Tamlang
115670,604509000,Udtongan
115671,604509000,Washington
115672,604512000,Alim
115673,604512000,Asia
115674,604512000,Bacuyangan
115675,604512000,Barangay I
115676,604512000,Barangay II
115677,604512000,Bulwangan
115678,604512000,Culipapa
115679,604512000,Damutan
115680,604512000,Daug
115681,604512000,Po-ok
115682,604512000,San Rafael
115683,604512000,Sangke
115684,604512000,Talacagay
115685,604516000,Ara-al
115686,604516000,Ayungon
115687,604516000,Balabag
115688,604516000,Barangay I
115689,604516000,Barangay II
115690,604516000,Barangay III
115691,604516000,Batuan
115692,604516000,Cubay
115693,604516000,Haguimit
115694,604516000,La Granja
115695,604516000,Nagasi
115696,604516000,Roberto S. Benedicto
115697,604516000,San Miguel
115698,604516000,Yubo
115699,5717,Antipolo
115700,5717,Barangay I
115701,5717,Barangay II
115702,5717,Barangay III
115703,5717,Buenavista Gibong
115704,5717,Buenavista Rizal
115705,5717,Burgos
115706,5717,Cambarus
115707,5717,Canroma
115708,5717,Don Salvador Benedicto
115709,5717,General Malvar
115710,5717,Gomez
115711,5717,M. H. del Pilar
115712,5717,Mabini
115713,5717,Miranda
115714,5717,Pandan
115715,5717,Recreo
115716,5717,San Isidro
115717,5717,San Juan
115718,5717,Zamora
115719,6101,Andres Bonifacio
115720,6101,Bato
115721,6101,Baviera
115722,6101,Bulanon
115723,6101,Campo Himoga-an
115724,6101,Campo Santiago
115725,6101,Colonia Divina
115726,6101,Fabrica
115727,6101,General Luna
115728,6101,Himoga-an Baybay
115729,6101,Lopez Jaena
115730,6101,Makiling
115731,6101,Malubon
115732,6101,Molocaboc
115733,6101,Old Sagay
115734,6101,Paraiso
115735,6101,Plaridel
115736,6101,Poblacion I
115737,6101,Poblacion II
115738,6101,Puey
115739,6101,Rafaela Barrera
115740,6101,Rizal
115741,6101,Taba-ao
115742,6101,Tadlong
115743,6101,Vito
115744,604524000,Bagonbon
115745,604524000,Barangay I
115746,604524000,Barangay II
115747,604524000,Barangay III
115748,604524000,Barangay IV
115749,604524000,Barangay V
115750,604524000,Barangay VI
115751,604524000,Buluangan
115752,604524000,Codcod
115753,604524000,Ermita
115754,604524000,Guadalupe
115755,604524000,Nataban
115756,604524000,Palampas
115757,604524000,Prosperidad
115758,604524000,Punao
115759,604524000,Quezon
115760,604524000,Rizal
115761,604524000,San Juan
115762,5723,Barangay VI Poblacion
115763,5296,Bubog
115764,5296,Cabatangan
115765,5296,Concepcion
115766,5296,Dos Hermanas
115767,5296,Efigenio Lizares
115768,5296,Katilingban
115769,5296,Matab-ang
115770,5296,San Fernando
115771,5296,Zone 1
115772,5296,Zone 10
115773,5296,Zone 11
115774,5296,Zone 12
115775,5296,Zone 12-A
115776,5296,Zone 14
115777,5296,Zone 14-A
115778,5296,Zone 14-B
115779,5296,Zone 15
115780,5296,Zone 16
115781,5296,Zone 2
115782,5296,Zone 3
115783,5296,Zone 4
115784,5296,Zone 4-A
115785,5296,Zone 5
115786,5296,Zone 6
115787,5296,Zone 7
115788,5296,Zone 8
115789,5296,Zone 9
115790,704611000,Bakid
115791,704611000,Balogo
115792,704611000,Banwaque
115793,704611000,Basak
115794,704611000,Binobohan
115795,704611000,Buenavista
115796,704611000,Bulado
115797,704611000,Calamba
115798,704611000,Calupa-an
115799,704611000,Hibaiyo
115800,704611000,Hilaitan
115801,704611000,Hinakpan
115802,704611000,Humayhumay
115803,704611000,Imelda
115804,704611000,Kagawasan
115805,704611000,Linantuyan
115806,704611000,Luz
115807,704611000,Mabunga
115808,704611000,Magsaysay
115809,704611000,Malusay
115810,704611000,Maniak
115811,704611000,Mckinley
115812,704611000,Nagsaha
115813,704611000,Padre Zamora
115814,704611000,Plagatasanon
115815,704611000,Planas
115816,704611000,Poblacion
115817,704611000,Sandayao
115818,704611000,Tacpao
115819,704611000,Tinayunan Beach
115820,704611000,Tinayunan Hill
115821,704611000,Trinidad
115822,704611000,Villegas
115823,6013,Aniniaw
115824,6013,Aya
115825,6013,Bagtic
115826,6013,Biga-a
115827,6013,Busilak
115828,6013,Cangabo
115829,6013,Cantupa
115830,6013,Elecia
115831,6013,Eli
115832,6013,Guihob
115833,6013,Kansumandig
115834,6013,Mambulod
115835,6013,Mandapaton
115836,6013,Manghulyawon
115837,6013,Manluminsag
115838,6013,Mapalasan
115839,6013,Maragondong
115840,6013,Martilo
115841,6013,Nasungan
115842,6013,Pacuan
115843,6013,Pangca
115844,6013,Pisong
115845,6013,Pitogo
115846,6013,Poblacion North
115847,6013,Poblacion South
115848,6013,San Jose
115849,6013,Solongon
115850,6013,Tala-on
115851,6013,Talayong
115852,5845,Abante
115853,5845,Balayong
115854,5845,Banawe
115855,5845,Calicanan
115856,5845,Datagon
115857,5845,Fatima
115858,5845,Inawasan
115859,5845,Magsusunog
115860,5845,Malalangsi
115861,5845,Mamburao
115862,5845,Mangoto
115863,5845,Poblacion
115864,5845,San Isidro
115865,5845,Santa Agueda
115866,5845,Simborio
115867,5845,Yupisan
115868,5846,Basak
115869,5846,Basiao
115870,5846,Cambaloctot
115871,5846,Cancawas
115872,5846,Janayjanay
115873,5846,Jilocon
115874,5846,Naiba
115875,5846,Poblacion
115876,5846,San Roque
115877,5846,Santo Niño
115878,5846,Señora Ascion
115879,5846,Siapo
115880,5846,Tampi
115881,5846,Tapon Norte
115882,5847,Alangilan
115883,5847,Amio
115884,5847,Buenavista
115885,5847,Caigangan
115886,5847,Caranoche
115887,5847,Cawitan
115888,5847,Fatima
115889,5847,Kabulacan
115890,5847,Mabuhay
115891,5847,Manalongon
115892,5847,Mansagomayon
115893,5847,Milagrosa
115894,5847,Nagbalaye
115895,5847,Nagbinlod
115896,5847,Obat
115897,5847,Poblacion
115898,5847,San Francisco
115899,5847,San Jose
115900,5847,San Miguel
115901,5847,San Pedro
115902,5847,Santo Rosario
115903,5847,Talalak
115904,6096,Apolong
115905,6096,Balabag East
115906,6096,Balabag West
115907,6096,Balayagmanok
115908,6096,Balili
115909,6096,Balugo
115910,6096,Bong-ao
115911,6096,Bongbong
115912,6096,Caidiocan
115913,6096,Calayugan
115914,6096,Cambucad
115915,6096,Dobdob
115916,6096,Jawa
115917,6096,Liptong
115918,6096,Lunga
115919,6096,Malabo
115920,6096,Malaunay
115921,6096,Mampas
115922,6096,North Poblacion
115923,6096,Palinpinon
115924,6096,Puhagan
115925,6096,Pulangbato
115926,6096,Sagbang
115927,6096,South Poblacion
115928,6097,Acacia
115929,6097,Aguinaldo
115930,6097,Airport Village
115931,6097,Bangkerohan
115932,6097,Baybay
115933,6097,Bocsol
115934,6097,Cabayhan
115935,6097,Cag-abaca
115936,6097,Cal-igang
115937,6097,Calachuchi
115938,6097,Cawayan
115939,6097,Cervantes
115940,6097,Cularima
115941,6097,Daganas
115942,6097,Dalakit
115943,6097,Doña Pulqueria
115944,6097,Galutan
115945,6097,Gebalagnan
115946,6097,Gebulwangan
115947,6097,General Malvar
115948,6097,Guba
115949,6097,Hinatad
115950,6097,Imelda
115951,6097,Ipil-ipil
115952,6097,Jose Abad Santos
115953,6097,Jose P. Rizal
115954,6097,Kasoy
115955,6097,Lapu-lapu
115956,6097,Liberty
115957,6097,Libjo
115958,6097,Mabini
115959,6097,Mabolo
115960,6097,Macagtas
115961,6097,Mckinley
115962,6097,Molave
115963,6097,Narra
115964,6097,New Rizal
115965,6097,Old Rizal
115966,6097,Paticua
115967,6097,Polangi
115968,6097,Quezon
115969,6097,Salvacion
115970,6097,Sampaguita
115971,6097,San Julian
115972,6097,San Pascual
115973,6097,Santol
115974,6097,Somoge
115975,6097,Talisay
115976,6097,Tinowaran
115977,6097,Trangue
115978,6097,UEP I
115979,6097,UEP II
115980,6097,UEP III
115981,6097,Washington
115982,6097,Yakal
115983,5942,Calintaan Poblacion
115984,6284,Aguada
115985,6284,Bantolinao
115986,6284,Buenavista
115987,6284,Commonwealth
115988,6284,Guindaulan
115989,6284,Jamoog
115990,6284,Kailingan
115991,6284,Ligaya
115992,6284,Poblacion
115993,6284,Salhag
115994,6284,San Lorenzo
115995,5952,Burabod
115996,5952,Dalupirit
115997,5952,Manraya
115998,5952,Pilar
115999,5952,Rizal
116000,5952,San Nicolas
116001,5952,Vinisitahan
116002,5952,Ward I
116003,5952,Ward II
116004,5952,Ward III
116005,5846,Aguadahan
116006,5846,Bagong Sabang
116007,5846,Balite
116008,5846,Barangay East
116009,5846,Barangay North
116010,5846,Barangay South
116011,5846,Barangay West
116012,5846,Bonglas
116013,5846,Da-o
116014,5846,Gengarog
116015,5846,Geratag
116016,5846,Layuhan
116017,5846,Mandugang
116018,5846,P. Tingzon
116019,5846,San Lorenzo
116020,5846,Tubigdanao
116021,5508,Destacado Poblacion
116022,5508,Maragat
116023,5508,Mongol Bongol Poblacion
116024,5508,Punta Poblacion
116025,5508,Sangputan
116026,5508,Sila
116027,5508,Tarnate
116028,5353,Acedillo
116029,5353,Buenasuerte
116030,5353,Buenos Aires
116031,5353,Colab-og
116032,5353,Erenas
116033,5353,Libertad
116034,5353,Luisita
116035,5353,Lungib
116036,5353,Maxvilla
116037,5353,Pasabuena
116038,5353,San Lazaro
116039,5353,San Miguel
116040,5353,San Roman
116041,5353,Zone I
116042,5353,Zone II
116043,5353,Zone III
116044,5183,San Juan Poblacion
116045,5185,D. L. Maglanoc Poblacion
116046,5185,F. C. Otic Poblacion
116047,5185,G. S. Rosario Poblacion
116048,5185,R. A. Padilla
116049,5185,T. L. Padilla Poblacion
116050,5191,Tampac II & III
116051,5192,Imelda Poblacion
116052,6092,Barangay I
116053,6092,Barangay II
116054,6092,Bertese
116055,6092,Doña Lucia
116056,6092,Dulong Bayan
116057,6092,Ilog Baliwag
116058,6092,Pulong Bahay
116059,6092,San Alejandro
116060,6092,San Andres I
116061,6092,San Andres II
116062,6092,San Manuel
116063,6092,San Miguel
116064,6092,Santa Clara
116065,6092,Santa Rita
116066,6092,Santo Cristo
116067,6092,Santo Tomas Feria
116068,5952,Buliran
116069,5952,Cama Juan
116070,5952,Julo
116071,5952,Lawang Kupang
116072,5952,Luyos
116073,5952,Maugat
116074,5952,Panabingan
116075,5952,Papaya
116076,5952,Poblacion
116077,5952,San Francisco
116078,5952,San Jose
116079,5952,San Mariano
116080,5952,Santa Barbara
116081,5952,Santa Cruz
116082,5952,Santo Cristo
116083,5952,Tikiw
116084,5846,A. Pascual
116085,5846,Abar 2nd
116086,5846,Abar Ist
116087,5846,Bagong Sikat
116088,5846,Caanawan
116089,5846,Calaocan
116090,5846,Camanacsacan
116091,5846,Canuto Ramos Poblacion
116092,5846,Crisanto Sanchez Poblacion
116093,5846,Culaylay
116094,5846,Dizol
116095,5846,Ferdinand E. Marcos Poblacion
116096,5846,Kaliwanagan
116097,5846,Kita-Kita
116098,5846,Malasin
116099,5846,Manicla
116100,5846,Palestina
116101,5846,Parang Mangga
116102,5846,Pinili
116103,5846,Porais
116104,5846,"Rafael Rueda, Sr. Poblacion"
116105,5846,Raymundo Eugenio Poblacion
116106,5846,San Agustin
116107,5846,San Juan
116108,5846,San Mauricio
116109,5846,Santo Niño 1st
116110,5846,Santo Niño 2nd
116111,5846,Santo Niño 3rd
116112,5846,Santo Tomas
116113,5846,Sibut
116114,5846,Sinipit Bubon
116115,5846,Tabulac
116116,5846,Tayabo
116117,5846,Tondod
116118,5846,Tulat
116119,5846,Villa Floresca
116120,5846,Villa Joson
116121,5846,Villa Marina
116122,1907003012,Abuyo
116123,1907003012,Cauayan
116124,1907003012,Galintuja
116125,1907003012,Lipuga
116126,1907003012,Lublub
116127,1907003012,Pelaway
116128,5121,District III Poblacion
116129,5121,Don Domingo Maddela Poblacion
116130,5121,Don Tomas Maddela Poblacion
116131,6092,Aurora
116132,6092,Baresbes
116133,6092,Bonifacio
116134,6092,Buliwao
116135,6092,Calaocan
116136,6092,Caliat
116137,6092,Dagupan
116138,6092,Darubba
116139,6092,Maasin
116140,6092,Maddiangat
116141,6092,Nalubbunan
116142,6092,Runruno
116143,5415,Santa Maria
116144,5456,Alibog
116145,5456,Caguray
116146,5456,Calawag
116147,5456,Gapasan
116148,5456,Laste
116149,5456,Lourdes
116150,5456,Nicolas
116151,5456,Paclolo
116152,5456,Poblacion
116153,5456,Purnaga
116154,5456,Santa Teresa
116155,5456,Sibalat
116156,5421,Bagong Silang Poblacion
116157,5421,Handang Tumulong Poblacion
116158,5421,Mapalad Poblacion
116159,5421,Pag-asa ng Bayan Poblacion
116160,5421,San Jose Poblacion
116161,5421,Silahis ng Pag-asa Poblacion
116162,5846,Ambulong
116163,5846,Ansiray
116164,5846,Bagong Sikat
116165,5846,Bangkal
116166,5846,Barangay 1
116167,5846,Barangay 2
116168,5846,Barangay 3
116169,5846,Barangay 4
116170,5846,Barangay 5
116171,5846,Barangay 6
116172,5846,Barangay 7
116173,5846,Barangay 8
116174,5846,Batasan
116175,5846,Bayotbot
116176,5846,Bubog
116177,5846,Buri
116178,5846,Camburay
116179,5846,Caminawit
116180,5846,Catayungan
116181,5846,Central
116182,5846,Iling Proper
116183,5846,Inasakan
116184,5846,Ipil
116185,5846,La Curva
116186,5846,Labangan Iling
116187,5846,Labangan Poblacion
116188,5846,Mabini
116189,5846,Magbay
116190,5846,Mangarin
116191,5846,Mapaya
116192,5846,Monte Claro
116193,5846,Murtha
116194,5846,Naibuan
116195,5846,Natandol
116196,5846,Pag-asa
116197,5846,Pawican
116198,5846,San Agustin
116199,5846,San Isidro
116200,5846,San Roque
116201,5349,Alacaak
116202,5349,Barahan
116203,5349,Casague
116204,5349,Dayap
116205,5349,Kurtinganan
116206,5349,Lumangbayan
116207,5349,Mulawin
116208,5349,Pinagturilan
116209,5349,Poblacion I
116210,5349,Poblacion II
116211,5349,San Vicente
116212,5353,Alcate
116213,5353,Antonino
116214,5353,Babangonan
116215,5353,Bagong Buhay
116216,5353,Bagong Silang
116217,5353,Bambanin
116218,5353,Bethel
116219,5353,Canaan
116220,5353,Concepcion
116221,5353,Duongan
116222,5353,Jose Leido Jr.
116223,5353,Loyal
116224,5353,Mabini
116225,5353,Macatoc
116226,5353,Malabo
116227,5353,Merit
116228,5353,Ordovilla
116229,5353,Pakyas
116230,5353,Poblacion I
116231,5353,Poblacion II
116232,5353,Poblacion III
116233,5353,Poblacion IV
116234,5353,Sampaguita
116235,5353,San Antonio
116236,5353,San Cristobal
116237,5353,San Gabriel
116238,5353,San Gelacio
116239,5353,San Isidro
116240,5353,San Juan
116241,5353,San Narciso
116242,5353,Urdaneta
116243,5353,Villa Cerveza
116244,5453,Buena Suerte Poblacion
116245,5453,Corong-corong Poblacion
116246,5453,Maligaya Poblacion
116247,5453,Masagana Poblacion
116248,5456,Alcoba
116249,5456,Balaguen
116250,5456,Canipo
116251,5456,Cocoro
116252,5456,Danawan
116253,5456,Emilod
116254,5456,Igabas
116255,5456,Lacaren
116256,5456,Los Angeles
116257,5456,Lucbuan
116258,5456,Rizal
116259,6092,Alfonso XIII
116260,6092,Aramaywan
116261,6092,Berong
116262,6092,Calatagbak
116263,6092,Calumpang
116264,6092,Isugod
116265,6092,Maasin
116266,6092,Malatgao
116267,6092,Panitian
116268,6092,Pinaglabanan
116269,6092,Quinlogan
116270,6092,Sowangan
116271,6092,Tabon
116272,6092,Tagusao
116273,5070,Bunog
116274,5070,Campong Ulay
116275,5070,Candawaga
116276,5070,Canipaan
116277,5070,Culasian
116278,5070,Iraan
116279,5070,Latud
116280,5070,Panalingaan
116281,5070,Punta Baja
116282,5070,Ransang
116283,5070,Taburi
116284,5105,Barangay V Poblacion
116285,5105,Barangay VI Poblacion
116286,5508,Alimanguan
116287,5508,Binga
116288,5508,Caruray
116289,5508,Kemdeng
116290,5508,New Agutaya
116291,5508,New Canipo
116292,5508,Poblacion
116293,5508,Port Barton
116294,5508,San Isidro
116295,5508,Santo Niño
116296,5577,Alasas
116297,5577,Baliti
116298,5577,Bulaon
116299,5577,Calulut
116300,5577,Del Carmen
116301,5577,Del Pilar
116302,5577,Del Rosario
116303,5577,Dela Paz Norte
116304,5577,Dela Paz Sur
116305,5577,Dolores
116306,5577,Juliana
116307,5577,Lara
116308,5577,Lourdes
116309,5577,Magliman
116310,5577,Maimpis
116311,5577,Malino
116312,5577,Malpitic
116313,5577,Pandaras
116314,5577,Panipuan
116315,5577,Pulung Bulu
116316,5577,Quebiauan
116317,5577,Saguin
116318,5577,San Agustin
116319,5577,San Felipe
116320,5577,San Isidro
116321,5577,San Jose
116322,5577,San Juan
116323,5577,San Nicolas
116324,5577,San Pedro
116325,5577,Santa Lucia
116326,5577,Santa Teresita
116327,5577,Santo Niño
116328,5577,Santo Rosario
116329,5577,Sindalan
116330,5577,Telabastagan
116331,5290,San Agustin
116332,5290,San Carlos
116333,5290,San Isidro
116334,5290,San Jose
116335,5290,San Juan
116336,5290,San Nicolas
116337,5290,San Roque
116338,5290,San Sebastian
116339,5290,Santa Catalina
116340,5290,Santa Cruz Pambilog
116341,5290,Santa Cruz Poblacion
116342,5290,Santa Lucia
116343,5290,Santa Monica
116344,5290,Santa Rita
116345,5290,Santo Niño
116346,5290,Santo Rosario
116347,5290,Santo Tomas
116348,5231,San Agustin
116349,5231,San Bartolome
116350,5231,San Isidro
116351,5231,San Joaquin
116352,5231,San Jose
116353,5231,San Juan
116354,5231,San Nicolas
116355,5231,San Pablo
116356,5231,San Pedro
116357,5231,San Roque
116358,5231,Santa Lucia
116359,5231,Santa Maria
116360,5231,Santiago
116361,5231,Santo Rosario
116362,5233,Moras de La Paz
116363,5233,Poblacion
116364,5233,San Bartolome
116365,5233,San Matias
116366,5233,San Vicente
116367,5233,Santo Rosario
116368,5233,Sapa
116369,305422000,Batang 1st
116370,305422000,Batang 2nd
116371,305422000,Mabuanbuan
116372,305422000,Malusac
116373,305422000,Sabitanan
116374,305422000,San Antonio
116375,305422000,San Nicolas 1st
116376,305422000,San Nicolas 2nd
116377,305422000,San Pedro
116378,305422000,Santa Lucia
116379,305422000,Santa Monica
116380,305422000,Santo Tomas
116381,4996,Allabon
116382,4996,Aloleng
116383,4996,Bangan-Oda
116384,4996,Baruan
116385,4996,Boboy
116386,4996,Cayungnan
116387,4996,Dangley
116388,4996,Gayusan
116389,4996,Macaboboni
116390,4996,Magsaysay
116391,4996,Namatucan
116392,4996,Patar
116393,4996,Poblacion East
116394,4996,Poblacion West
116395,4996,San Juan
116396,4996,Tupa
116397,4996,Viga
116398,4997,Bayaoas
116399,4997,Baybay
116400,4997,Bocacliw
116401,4997,Bocboc East
116402,4997,Bocboc West
116403,4997,Buer
116404,4997,Calsib
116405,4997,Laoag
116406,4997,Manlocboc
116407,4997,Ninoy
116408,4997,Panacol
116409,4997,Poblacion
116410,4997,Pogomboa
116411,4997,Pogonsili
116412,4997,San Jose
116413,4997,Tampac
116414,5324,Alos
116415,5324,Amandiego
116416,5324,Amangbangan
116417,5324,Balangobong
116418,5324,Balayang
116419,5324,Baleyadaan
116420,5324,Bisocol
116421,5324,Bolaney
116422,5324,Bued
116423,5324,Cabatuan
116424,5324,Cayucay
116425,5324,Dulacac
116426,5324,Inerangan
116427,5324,Landoc
116428,5324,Linmansangan
116429,5324,Lucap
116430,5324,Maawi
116431,5324,Macatiw
116432,5324,Magsaysay
116433,5324,Mona
116434,5324,Palamis
116435,5324,Pandan
116436,5324,Pangapisan
116437,5324,Poblacion
